radius,Fibre Length,Transmission
1.0000780029896081,1.5,0.9999999999473308
1.0000780029896081,1.5999999999999999,0.9999999999487603
1.0000780029896081,1.7,0.9999999999507178
1.0000780029896081,1.8,0.9999999999480371
1.0000780029896081,1.9,0.999999999947814
1.0000780029896081,2.0,0.9999999999488821
1.0000780029896081,2.0999999999999996,0.9999999999479287
1.0000780029896081,2.1999999999999997,0.9999999999476862
1.0000780029896081,2.3,0.9999999999480067
1.0000780029896081,2.4,0.9999999999465883
1.0000780029896081,2.5,0.9999999999480879
1.0000780029896081,2.6,0.9999999999477055
1.0000780029896081,2.6999999999999997,0.9999999999494164
1.0000780029896081,2.8,0.9999999999492841
1.0000780029896081,2.9,0.9999999999390795
1.0000780029896081,3.0,0.9999999999372903
1.0001020051335594,0.1,0.9999999999564985
1.0001020051335594,0.2,0.9999999999566563
1.0001020051335594,0.3,0.999999999957595
1.0001020051335594,0.4,0.9999999999569775
1.0001020051335594,0.5,0.9999999999559672
1.0001020051335594,0.6,0.9999999999546958
1.0001020051335594,0.7,0.9999999999529287
1.0001020051335594,0.7999999999999999,0.9999999999528464
1.0001020051335594,0.8999999999999999,0.9999999999533554
1.0001020051335594,0.9999999999999999,0.9999999999538226
1.0001020051335594,1.0999999999999999,0.9999999999545043
1.0001020051335594,1.2,0.9999999999523427
1.0001020051335594,1.3,0.9999999999518558
1.0001020051335594,1.4,0.9999999999503196
1.0001020051335594,1.5,0.9999999999473336
1.0001020051335594,1.5999999999999999,0.999999999948151
1.0001020051335594,1.7,0.9999999999466165
1.0001020051335594,1.8,0.9999999999473779
1.0001020051335594,1.9,0.999999999946682
1.0001020051335594,2.0,0.9999999999472761
1.0001020051335594,2.0999999999999996,0.9999999999493842
1.0001020051335594,2.1999999999999997,0.9999999999462048
1.0001020051335594,2.3,0.9999999999478649
1.0001020051335594,2.4,0.9999999999478094
1.0001020051335594,2.5,0.999999999948539
1.0001020051335594,2.6,0.9999999999478849
1.0001020051335594,2.6999999999999997,0.9999999999457524
1.0001020051335594,2.8,0.9999999999469928
1.0001020051335594,2.9,0.9999999999362728
1.0001020051335594,3.0,0.999999999938942
1.0001260078535685,0.1,0.9999999999578606
1.0001260078535685,0.2,0.9999999999573715
1.0001260078535685,0.3,0.9999999999571884
1.0001260078535685,0.4,0.9999999999556238
1.0001260078535685,0.5,0.9999999999560276
1.0001260078535685,0.6,0.9999999999565028
1.0001260078535685,0.7,0.9999999999541488
1.0001260078535685,0.7999999999999999,0.9999999999544983
1.0001260078535685,0.8999999999999999,0.9999999999512386
1.0001260078535685,0.9999999999999999,0.9999999999542543
1.0001260078535685,1.0999999999999999,0.9999999999531891
1.0001260078535685,1.2,0.9999999999516217
1.0001260078535685,1.3,0.9999999999539819
1.0001260078535685,1.4,0.9999999999537339
1.0001260078535685,1.5,0.9999999999497047
1.0001260078535685,1.5999999999999999,0.9999999999494447
1.0001260078535685,1.7,0.9999999999485136
1.0001260078535685,1.8,0.9999999999484567
1.0001260078535685,1.9,0.9999999999456984
1.0001260078535685,2.0,0.9999999999497176
1.0001260078535685,2.0999999999999996,0.9999999999481979
1.0001260078535685,2.1999999999999997,0.9999999999475034
1.0001260078535685,2.3,0.9999999999483622
1.0001260078535685,2.4,0.9999999999476339
1.0001260078535685,2.5,0.9999999999485565
1.0001260078535685,2.6,0.9999999999466959
1.0001260078535685,2.6999999999999997,0.9999999999457162
1.0001260078535685,2.8,0.999999999948012
1.0001260078535685,2.9,0.9999999999388024
1.0001260078535685,3.0,0.9999999999373943
1.0001500111496495,0.1,0.9999999999566673
1.0001500111496495,0.2,0.9999999999563526
1.0001500111496495,0.3,0.9999999999565347
1.0001500111496495,0.4,0.9999999999560525
1.0001500111496495,0.5,0.9999999999570912
1.0001500111496495,0.6,0.999999999954797
1.0001500111496495,0.7,0.9999999999533825
1.0001500111496495,0.7999999999999999,0.9999999999525663
1.0001500111496495,0.8999999999999999,0.999999999953761
1.0001500111496495,0.9999999999999999,0.9999999999545615
1.0001500111496495,1.0999999999999999,0.9999999999519436
1.0001500111496495,1.2,0.9999999999525478
1.0001500111496495,1.3,0.9999999999539777
1.0001500111496495,1.4,0.9999999999540603
1.0001500111496495,1.5,0.9999999999494948
1.0001500111496495,1.5999999999999999,0.9999999999489193
1.0001500111496495,1.7,0.9999999999479889
1.0001500111496495,1.8,0.999999999947248
1.0001500111496495,1.9,0.9999999999473203
1.0001500111496495,2.0,0.9999999999482012
1.0001500111496495,2.0999999999999996,0.9999999999486525
1.0001500111496495,2.1999999999999997,0.9999999999489044
1.0001500111496495,2.3,0.9999999999494286
1.0001500111496495,2.4,0.9999999999485968
1.0001500111496495,2.5,0.999999999949454
1.0001500111496495,2.6,0.99999999994738
1.0001500111496495,2.6999999999999997,0.9999999999464242
1.0001500111496495,2.8,0.9999999999489658
1.0001500111496495,2.9,0.9999999999379833
1.0001500111496495,3.0,0.9999999999403313
