Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11	Intensity12	Intensity13	Intensity14	Intensity15
638.7184	0.02111302	17.34981	5.337045	1.981749	8.968702	-2.044888	0.8996707	197.4977	456.0574	42.19687	9.036327	-1.896114	9.438302	19.75823	6.558824
639.0484	-10.05357	15.31817	14.72523	4.389465	8.897711	-4.706334	4.460945	194.5288	461.3606	48.66403	16.09612	8.202559	13.91457	18.67063	0.5968017
639.3784	-5.64146	7.33038	6.979879	-1.540436	3.227075	-7.986315	0.5748129	196.2805	452.5683	57.44094	7.279065	0.8843644	2.861737	3.709882	0.6232861
639.7083	1.645224	8.409094	-3.613247	2.134109	-0.50148	-10.98347	5.192222	212.093	462.9023	62.78043	5.554843	9.345411	-8.325289	7.070009	1.212223
640.0382	-1.119695	0.01242245	-1.911045	12.59839	3.694808	-15.89075	-1.648359	207.9064	463.6941	57.44118	-3.516672	-7.976878	-7.525367	5.836553	-6.433169
640.3682	-8.254483	-0.5779847	14.60403	19.61622	5.283005	-8.589144	-11.06405	183.1577	441.3378	67.74309	-11.6159	-1.987845	-0.02997766	3.055048	-4.878533
640.6981	-13.49527	8.440895	16.62022	5.378907	12.75474	-1.287393	3.632588	189.7082	405.8506	68.31055	-10.08166	1.138769	-0.6164011	10.54936	-8.87099
641.028	-7.278509	19.4009	11.9381	2.336696	16.75932	-4.108603	16.20685	213.7861	394.0941	73.84627	0.417491	21.46434	0.4110216	12.79556	-4.958131
641.3578	-6.724872	11.30716	-4.220285	-0.2268416	7.005017	-8.179614	15.04308	231.745	415.1209	69.83844	9.691269	25.97236	1.244966	3.181347	4.287482
641.6877	1.047017	19.85035	-2.892042	4.255928	-1.141308	2.84752	10.43617	218.1048	414.521	74.39997	15.06734	17.71386	3.745102	6.873413	14.26678
642.0176	-10.40824	23.92467	-1.621739	-9.245626	0.8005058	5.675795	9.493854	211.736	407.5578	69.82275	11.85862	5.833767	4.236184	17.93469	4.889513
642.3474	-5.532816	23.73246	-2.498713	-2.829221	9.293438	8.490582	6.931879	208.3423	402.8486	76.6292	6.711907	-3.272652	5.465299	9.131356	-12.06527
642.6772	-11.20686	9.442399	-6.331445	-1.446008	15.62321	-6.035705	3.12918	205.8319	412.6798	85.22922	9.416601	-7.776077	-2.186263	-6.677908	-14.16691
643.0071	-4.3773	18.05862	-1.082106	6.791814	6.28841	-8.650833	8.197637	206.071	408.696	103.0831	10.95366	-8.629021	-2.592327	-4.06403	-9.760621
643.3369	-7.85582	23.18665	-0.8204506	-5.100317	10.36106	-12.85931	4.657795	212.7299	431.9941	106.4482	10.67953	-4.356292	4.501019	10.41162	-2.761275
643.6667	-6.97606	10.6515	2.633132	0.1329086	7.815707	4.917285	-1.008321	212.5997	454.5955	97.85933	6.603587	2.078089	9.768951	15.99246	-4.145526
643.9965	-8.43611	2.547337	2.510367	-4.123657	1.011109	-4.546412	-2.859941	220.4743	455.6201	78.77369	10.50903	5.891538	12.62146	11.44095	3.088367
644.3262	4.934306	1.547978	5.276052	1.382476	-4.637424	-5.25459	14.58969	248.724	448.012	79.11774	10.03814	13.77592	12.70932	5.393544	-3.921033
644.656	3.345304	6.010705	-8.294779	-5.313468	7.147412	-5.57759	5.997362	258.6761	460.2694	84.02587	10.5008	8.247488	-2.247588	5.251857	-5.92105
644.9857	-3.345269	-4.766363	-4.213703	-2.343952	6.190514	2.968842	-4.162043	234.7568	461.8262	90.48933	6.961655	-2.545668	-8.346647	4.966788	-5.161929
645.3155	-4.691926	-4.575926	-3.879255	-4.064397	-5.811383	-9.516739	-7.486824	219.1105	481.2992	92.50741	-1.423692	-7.48677	-3.688968	8.679967	-3.982276
645.6452	5.60579	-10.14181	5.908491	5.844646	-14.15462	-0.8187547	7.382999	222.119	494.3917	97.50611	-4.624087	2.274939	-1.991756	3.340308	-2.84572
645.9749	5.744413	0.03524199	2.331202	15.02276	-3.541954	3.70758	1.256317	238.739	502.8293	96.67828	0.02000498	5.72661	-5.461902	3.693803	-5.992765
646.3046	8.132941	16.24096	7.036142	6.712352	1.121065	-1.062352	8.734212	259.1059	488.2752	94.01454	0.703035	15.04673	-0.01367506	6.745283	-1.312867
646.6343	-3.00506	28.91448	-1.669603	7.078179	7.155216	-11.49861	10.70294	276.9163	491.6039	94.85542	-3.549591	20.49697	3.913263	19.53272	-2.947624
646.964	-11.8145	11.80225	-1.352061	6.963513	9.255978	-0.6916931	7.948911	278.6476	480.3036	99.35732	0.009222553	11.60192	0.6379447	21.67781	-0.1665994
647.2936	-18.16023	-5.329271	2.692483	14.89007	10.95711	-1.903883	5.715688	259.0596	474.2467	111.8434	0.3613803	-8.413058	-8.606908	13.24543	-3.491256
647.6233	-11.65112	-2.842642	5.290728	16.01686	7.643697	-1.324351	4.520748	251.6336	487.0635	119.6518	4.556841	-6.764262	-9.487837	7.679865	-2.531185
647.9529	-4.262124	14.00275	-1.011722	15.45255	5.400424	-3.052493	2.08579	260.9953	500.9955	127.0861	18.11142	6.841937	-3.663278	11.26783	-2.277884
648.2825	3.629121	19.53986	-8.446727	9.27753	14.06767	-0.2369309	2.52212	277.5574	523.8058	124.0139	20.30432	10.6348	10.84922	21.25697	1.180223
648.6122	-11.61867	6.023202	-9.519221	2.356133	17.30932	-9.793717	6.132452	274.8841	536.9745	120.281	7.993118	3.256191	4.108294	25.51641	0.4851832
648.9418	-17.05758	-0.4005263	-12.20933	-0.2580194	16.9498	-9.550716	-2.219313	263.7844	552.2545	110.4365	5.966015	3.474775	-5.292401	11.41306	7.397101
649.2714	-15.51977	1.864932	-8.221588	-5.325387	12.75263	-7.745728	-3.062978	266.1836	544.8431	116.1805	10.90833	2.647373	-14.93008	2.313133	4.824728
649.6009	-2.997229	6.403399	-2.532762	2.484771	11.2927	-0.3523211	12.753	273.1927	533.9172	129.634	15.69221	-2.526255	-4.713391	2.69552	2.049371
649.9305	-14.11429	15.65178	0.01640913	7.141385	10.98709	5.404822	6.185641	293.9655	540.0578	130.8096	19.91702	-2.31885	-4.125663	15.15322	-2.548318
650.26	-11.27459	16.1773	1.875189	16.01536	12.74107	0.9652258	2.104412	304.4238	539.7805	124.4562	21.20697	16.0725	7.861307	3.047772	7.190219
650.5895	-13.77403	13.17036	-6.28792	21.66582	20.19312	-9.631024	6.797524	304.4391	538.8614	127.7661	21.93169	25.79448	3.774272	7.623186	11.43261
650.9191	-3.063527	7.509921	0.6609708	22.34583	4.962229	-10.02187	16.74744	291.2859	544.8033	142.7728	22.02151	23.48216	3.756019	2.67699	7.282107
651.2486	-4.890795	7.279396	-1.786036	4.552246	-7.649897	-9.021403	17.24253	295.0721	571.6967	145.4531	11.94802	9.265326	-0.7707892	-1.866657	-1.66643
651.5781	-3.309465	-4.624673	-2.019142	-2.823956	-14.93189	0.08889948	16.54181	291.4589	574.3415	150.0063	5.23024	1.172447	7.581012	-12.36251	3.137062
651.9076	2.560004	-6.748848	-10.18942	-10.50948	-11.92869	1.468753	18.34215	285.1657	563.8068	154.1601	6.537423	-7.869381	-0.1518552	6.546266	6.226264
652.2371	7.926107	7.030232	3.054003	-4.564832	-10.41419	-0.8602754	5.889887	273.897	554.973	156.2978	13.44683	1.759352	-10.78209	15.28805	3.490766
652.5665	6.850563	5.003543	1.938234	-5.544905	-2.379699	-1.982448	-1.563812	275.1173	552.0286	154.4206	5.394946	16.96935	-15.69972	10.21444	-2.295728
652.896	-2.706923	1.706731	-2.242796	-1.0567	-4.507923	4.09306	-0.8025642	272.0252	536.1055	159.2709	7.960594	22.85159	-11.73601	7.471997	-0.137658
653.2254	-8.034073	1.296511	-11.2555	-2.461553	-13.33012	0.01474499	0.6729184	281.4734	546.0018	160.9245	5.523211	20.30353	3.680833	10.37216	-5.735889
653.5548	-2.005645	8.971486	-12.88064	1.972896	-4.906394	5.268808	10.21416	291.1133	572.8059	167.9878	-0.4961596	10.62805	14.30869	12.00365	6.929291
653.8842	5.670175	6.640426	-11.59879	-4.359401	8.86569	1.399613	6.858381	292.2424	582.1564	165.8777	-6.642145	2.81497	8.218524	1.833266	12.48839
654.2136	-2.200509	-4.018831	2.65495	0.2616029	4.553622	-3.616327	3.120061	289.9816	572.5886	173.9996	-3.411932	-4.310278	2.924251	6.324651	14.38438
654.543	-10.80065	-13.25122	3.664338	-3.098347	-4.940413	-13.60461	0.9557729	302.7501	579.1359	177.689	3.827706	-1.123409	-0.6243178	0.846406	1.230886
654.8724	-8.787531	-8.235956	-0.02767463	3.979557	-5.279408	-1.268618	18.0302	321.287	589.3621	193.9755	12.20373	-2.612847	-7.164003	3.570733	12.98776
655.2018	4.846005	10.70348	-8.862379	0.9114059	-7.445249	-7.0651	32.41884	325.6939	575.3561	185.9309	12.68846	0.1807566	-16.56963	0.04904212	7.250254
655.5311	13.15461	11.74646	-1.226718	16.67378	1.061674	-6.824181	25.99194	315.4667	580.2323	182.759	4.311657	6.958605	-1.505595	7.5247	8.053402
655.8605	10.75139	13.60036	-7.250128	7.871424	7.325764	-6.443711	13.23462	305.3863	611.3914	171.5826	15.48575	3.619497	-2.17585	5.57758	1.663825
656.1898	-0.6051325	23.00354	-5.040658	-4.856526	15.80447	-4.191151	2.503662	303.7802	630.8204	181.1757	36.79573	0.07725805	-1.711537	11.0579	4.815662
656.5191	-4.099607	12.55316	-15.49624	-20.0984	-3.703597	-0.8206617	4.920198	302.3652	613.4534	189.0151	32.36648	-3.804388	-7.258008	4.836323	-6.191079
656.8484	1.976725	-2.662714	0.1229476	-9.019326	-9.862459	9.01422	10.0501	310.8941	586.5165	201.3442	10.04016	0.1230395	2.548332	1.934835	-10.04168
657.1777	-2.870183	-8.609854	7.682764	7.460436	-12.87047	14.41853	7.931199	318.0677	573.5683	202.1897	2.027731	-3.442498	-5.574434	3.290789	-9.615987
657.507	-1.701816	12.07917	5.829215	18.18773	3.641697	8.627447	1.339185	335.0746	574.0388	202.9251	16.25089	8.95406	-6.72963	19.8864	-1.776091
657.8362	-3.908698	13.84552	-3.401081	23.5972	9.6046	6.548819	7.710683	339.2664	578.4952	208.1788	20.03287	4.272759	-4.530416	13.73471	1.280449
658.1655	0.6944005	14.25966	-0.3658789	15.03514	8.462291	9.220553	15.60565	343.2819	574.118	207.9959	13.98652	0.3075676	-3.050218	-9.624805	8.235064
658.4947	-1.950496	4.308857	-1.255241	13.86554	-0.23082	10.20342	14.65714	327.326	567.7458	209.9987	-2.907308	-1.697347	-1.193849	-20.03854	13.51801
658.8239	2.898897	6.93995	-18.10002	14.23267	4.266743	1.251317	4.631196	317.572	563.929	214.3428	-5.087131	7.81423	-2.822494	3.314066	19.32223
659.1531	-4.755846	1.155222	-12.34641	9.272528	1.11224	-0.4349472	10.21564	318.8672	591.7877	222.7843	4.649047	4.355226	1.848314	14.73762	13.38857
659.4823	-4.886117	-2.220232	7.29172	-0.2990921	2.307466	1.557091	14.68998	337.7088	607.3201	226.2567	10.48547	6.103492	-2.645069	7.678792	13.85419
659.8115	-4.32148	-1.363461	13.87227	2.035846	-2.149413	-2.169772	10.97283	346.7508	608.8419	238.3498	11.09105	6.774472	-1.70308	-1.499838	5.92959
660.1407	5.941093	7.342037	-1.052221	0.1928806	9.737313	-6.978883	0.7407227	343.664	606.8365	246.6425	6.705716	14.68343	-5.366514	-2.073704	0.7683524
660.4698	7.55025	3.285082	-7.225103	-0.05670685	10.58309	-1.371205	-0.271621	340.5058	616.5846	256.9781	6.434017	2.467904	-2.591213	-9.439923	-6.657897
660.799	4.023557	-16.89969	-5.453102	7.396978	15.9251	3.262695	7.962317	348.7778	598.8359	259.0691	7.997389	3.338042	-2.418498	0.649007	-9.379854
661.1281	-10.91598	-14.23339	-0.6461486	11.15495	10.93594	-5.332261	8.82422	355.3489	588.5845	254.9533	12.45941	6.871757	-9.582158	4.545278	-3.887295
661.4573	-14.23572	-4.084313	2.967729	12.74142	12.31775	-2.724718	11.57157	346.3589	584.3214	251.9631	11.65234	8.278241	-13.90679	5.228738	0.9572982
661.7864	-11.30543	8.882099	1.603768	6.728169	-0.2384838	-9.635717	7.38792	335.5779	587.4774	250.69	17.92348	6.717845	-17.74655	0.9116426	-6.147118
662.1155	-4.381366	-0.02624318	-5.741505	9.14845	-1.361392	-15.96175	6.57589	340.0587	568.3826	259.4948	23.00777	0.5835978	-11.79466	15.85284	-19.44999
662.4445	-4.439664	3.560343	-0.9407217	2.037614	-6.191912	-15.30195	10.72771	327.83	573.22	261.0807	17.7087	13.02872	-13.55979	8.757136	-16.2545
662.7736	-3.9095	3.892386	4.995397	11.69272	8.666063	-4.790365	17.67671	317.8039	575.3111	266.8575	8.523326	3.500387	-7.437282	8.492724	-3.88574
663.1027	-9.480792	8.117666	-2.323381	10.10412	13.98402	-0.01545146	23.26891	330.3636	583.8495	253.3917	14.99567	0.0005763905	2.376458	0.8927242	-5.71559
663.4317	-21.35919	0.7780246	-16.41281	14.85581	12.25731	-2.699319	12.73712	343.1993	580.5958	248.8817	6.096867	2.777839	8.630721	10.35745	-6.798689
663.7607	-18.32292	5.877895	-15.12331	1.834664	1.517958	-0.9636893	6.553178	342.3062	594.8373	235.8996	-5.55996	15.08787	0.6595661	0.2688465	-9.952307
664.0898	-11.56976	8.354059	-5.407512	4.815723	-8.875964	-7.761401	1.105921	346.413	599.4171	244.9303	-4.282265	12.38852	-12.86246	9.032559	-5.154828
664.4188	-4.587645	0.9265411	-6.400364	5.554769	-4.262345	-9.41131	15.1711	362.5394	615.147	244.4192	7.330869	-3.337304	-2.268025	10.80462	-12.04055
664.7478	-5.62348	-7.078101	-7.221627	6.075984	3.8816	-3.266843	17.05877	350.0612	624.9186	253.6295	7.849207	2.225095	-2.664815	7.590923	-6.665131
665.0768	0.1678491	2.882973	-5.49901	-2.83753	11.5669	3.441352	12.14022	343.8524	638.7584	260.2744	-6.104932	2.78236	-8.758178	-9.508253	-1.606391
665.4058	-1.463014	15.4554	-3.919968	-1.48218	5.097638	3.619153	10.31151	343.3322	620.9966	268.2496	-1.062438	8.467057	-11.7031	-6.05575	7.757447
665.7347	-11.75755	7.616058	-8.760805	-7.555635	1.003604	-0.9688398	6.651243	356.4463	619.1371	275.2648	10.61938	4.716153	-5.850084	2.295965	-6.83645
666.0637	-12.86517	8.653277	-11.9432	-12.23225	-3.219782	-1.527683	8.026407	363.6448	620.1912	278.5158	15.54109	0.9438366	-0.2025874	8.991306	-15.18545
666.3926	-3.714879	4.89601	-11.97355	-14.51242	-11.11264	-5.286314	9.921953	378.7219	600.4446	288.8747	6.622033	-0.09643406	-2.32985	10.82448	-15.18711
666.7215	10.5794	-1.137174	-9.277179	0.1905094	-3.798789	5.232059	14.74989	388.559	569.7313	280.8535	5.456462	3.279517	-5.266645	13.06444	1.590798
667.0504	7.267703	-9.208265	-11.38328	2.690001	-1.933857	13.71111	5.105999	378.9962	572.7448	284.2508	5.791082	4.011902	-5.5487	2.49675	6.636965
667.3793	-1.053627	2.720157	-8.900815	2.773899	4.413108	10.91243	9.925233	369.474	598.794	287.0339	8.62816	-2.606699	-5.940956	2.34669	4.5105
667.7082	-6.984675	1.914385	-6.013331	-1.682663	1.248189	-8.093517	12.6729	368.6117	587.1898	283.6529	7.066561	13.34434	-13.40568	2.841471	-2.16985
668.037	-5.679827	1.054482	8.235422	6.517539	-1.759495	-8.435246	21.49062	379.3773	573.0381	273.507	1.009319	22.10291	-12.78695	-4.334674	-3.299007
668.3659	-7.970431	4.168318	10.62327	16.07789	-8.253094	-1.965467	9.325664	365.1873	583.2786	269.6758	-7.271576	12.51592	1.049388	-7.863079	-4.853889
668.6948	-15.05118	11.74063	15.95422	9.456252	0.7383137	3.138107	12.69848	366.332	602.8896	266.7829	-3.270938	-7.802406	4.352998	6.367599	-5.167275
669.0236	-7.796257	0.168571	0.3745584	0.4142548	-4.995402	-4.739433	6.708222	362.92	601.3572	259.7054	-0.6610913	-11.88592	0.09971336	6.960264	-4.287759
669.3524	-0.5418263	-3.27992	-6.595337	-6.19945	-15.24197	-11.18104	7.886516	372.4908	612.3849	259.0096	7.718495	-13.58388	1.591347	-2.250354	-5.359376
669.6812	6.764259	1.54208	-15.46823	2.634163	-16.35634	-12.59251	6.294361	375.3648	632.0415	268.9642	15.60439	1.980199	5.463032	-0.6430847	-13.60174
670.01	-9.00095	17.82691	-13.21105	4.569215	-8.107839	-2.585295	19.21316	390.4614	620.0893	273.3649	15.6541	14.23957	2.612195	10.47472	-12.61772
670.3388	-15.12252	17.44083	-8.318702	7.867939	3.907001	4.720168	27.69846	378.3407	591.8611	277.0209	9.844275	18.04609	-8.675855	11.14745	-15.60881
670.6675	-11.9415	10.78027	-1.899821	13.28384	11.20411	0.2699406	17.01099	376.7182	594.591	278.5485	11.1887	6.170949	-2.838605	-2.450936	-14.61188
670.9963	-8.452214	3.821385	-0.507129	-0.1390069	1.835606	-13.13106	11.05908	392.7159	612.4326	281.0337	13.96771	-0.8996801	3.278395	-5.826186	-16.5159
671.3251	-6.497483	3.909646	3.313178	-5.227131	-9.871408	-11.03676	16.3602	400.2571	605.7811	285.3373	13.14371	2.053555	16.1627	-5.842505	-1.709416
671.6538	-2.485583	0.3980153	-6.097226	-8.180752	-11.44009	-10.2644	21.27893	385.5126	592.6939	278.4049	2.70086	4.259765	0.78894	2.359262	-2.333432
671.9825	6.346334	0.1532803	-8.771987	-0.4886461	-7.056605	-5.340385	16.81754	365.5536	588.066	280.1597	1.158556	14.60404	-3.807986	-3.843702	6.974559
672.3112	2.409996	-5.240596	-7.535192	-0.8929957	-10.81578	-5.569276	10.61912	377.7154	608.0856	280.2685	-1.166184	12.96428	-4.731978	-0.9569926	0.7288995
672.6399	3.689085	1.82449	5.333479	0.07566309	-3.524462	-3.202726	12.91081	389.7255	616.0973	280.8865	1.038432	21.97169	2.883548	7.564416	3.428254
672.9686	-0.7600777	12.64079	-5.040217	5.792363	-3.841638	-9.02575	14.54216	400.6813	633.2426	266.2881	-3.548433	10.51604	4.276271	3.724249	-6.32824
673.2972	-1.714593	18.92343	-5.425161	11.97997	-2.451282	-2.248432	19.27724	398.3117	622.8474	263.8029	-1.062605	1.769531	-3.772215	0.4619037	2.120027
673.6259	-13.95327	2.767303	-8.274595	14.16397	-10.38966	-7.304303	18.97068	407.7546	616.0894	271.5563	0.4556496	-0.8027786	-5.383612	-12.05227	-0.4075454
673.9545	-5.2732	1.503032	-7.264672	4.147723	-5.981399	-9.954185	19.98181	409.6326	594.915	277.6722	7.587244	1.44761	-6.461787	1.117392	-1.259416
674.2832	5.662993	7.457019	-6.604894	3.288246	0.1333723	-13.78151	15.64465	406.1862	589.1575	279.843	13.58492	2.320678	-5.776183	0.4645725	-5.108706
674.6118	10.89998	4.574851	-6.570813	0.9122251	-3.896336	-1.305134	13.03653	403.144	599.9135	285.5334	15.7051	-3.540345	-5.632914	7.907032	2.182232
674.9404	-2.146987	-11.37347	-2.875108	-8.312129	-14.45543	4.022889	12.73072	405.7267	620.3481	279.5702	10.09182	3.200148	-18.35369	-0.431862	-4.034514
675.269	-0.9789525	-21.34878	-4.112745	-12.52822	-13.99941	2.948487	29.25652	400.2606	616.7125	265.7501	7.967777	8.539666	-19.81403	11.9757	-5.444727
675.5976	0.7423698	4.924684	4.201597	0.01459361	0.7063457	-2.593643	31.37132	410.9115	610.2272	260.8646	13.17946	27.93803	-10.75616	14.38263	-2.215688
675.9261	-5.848698	23.04921	1.025205	12.72982	6.656915	-7.332174	24.26758	406.9953	627.8428	284.1729	25.10122	32.7672	3.189781	18.16294	11.2588
676.2547	-16.8754	15.86476	0.8865018	15.6267	10.78299	-9.700181	27.87062	411.4331	650.0206	290.6135	27.27293	32.58046	6.320198	16.72048	-0.3728748
676.5833	-21.96276	-6.293923	-1.657326	15.69521	12.3364	-9.799207	36.71766	401.9478	651.5558	293.2739	23.53882	22.6007	7.222149	13.14285	-6.775471
676.9117	-8.278706	-12.2758	-4.347883	5.152003	0.9686096	-4.144958	31.66713	406.5936	646.3702	286.8987	15.67621	18.60956	3.12046	15.02527	-7.422538
677.2403	-1.953304	-10.74263	-9.315042	-10.54105	-6.876153	3.271264	20.90436	411.4228	643.6202	292.338	18.73802	18.30291	-12.08244	8.23046	2.38108
677.5688	-6.105804	-9.636349	-14.15851	-19.20126	-6.18332	-5.61834	26.71017	420.5117	646.7512	284.6613	23.73725	15.8403	-15.09908	2.323717	2.949849
677.8973	-12.19579	5.570577	2.465786	6.290947	-3.475866	-5.246459	28.90464	425.7702	652.9481	299.6454	19.13819	9.969439	-2.025765	-8.929998	-4.285463
678.2257	-9.171195	6.978536	-2.295937	14.80868	-1.063914	-8.795732	23.58377	411.4805	649.09	304.4538	21.53996	7.39374	-0.03636129	-4.26125	-8.131916
678.5542	-4.438668	8.152879	2.090344	20.0671	3.633307	0.2309321	17.8195	413.0377	639.5563	301.4339	20.0191	14.87256	-6.479227	2.317716	2.920231
678.8826	-11.22316	0.3480786	-4.743574	8.928783	-4.157217	4.010815	19.53758	414.0065	637.1606	288.2417	17.90278	13.60284	-15.95027	9.854609	15.11959
679.2111	-11.906	5.916843	4.776336	6.806396	-12.91355	9.878258	20.7337	428.5843	641.0176	303.3693	6.26213	2.393971	-8.777613	3.298547	17.09224
679.5395	-16.54563	-1.647925	4.413997	-1.670639	-11.0487	8.535705	21.88601	440.6768	660.0051	305.2945	12.04195	-2.372549	-11.79708	-1.278863	8.960444
679.8679	-5.286907	6.466448	-0.4948633	1.203424	-0.4101044	6.254032	19.88419	450.4532	678.9318	299.2449	23.06082	5.298348	-2.857403	-1.559381	6.980227
680.1963	-5.675274	11.69845	-3.050479	-6.088136	-7.398513	-3.820246	19.06882	449.0919	676.2195	292.4897	27.87596	5.924126	-14.28698	-5.696766	10.43317
680.5247	-5.322107	26.34772	-8.057257	-6.46094	7.552755	-7.741698	34.27868	449.7129	663.2859	290.5566	39.39676	3.349241	-6.311651	-6.01693	17.77135
680.8531	-7.052516	12.39246	2.061683	2.464368	10.61436	-5.668198	42.17463	448.0438	667.1385	288.7054	42.44773	6.064415	-10.44647	2.600212	10.91186
681.1815	6.210712	2.314385	8.217234	11.10094	12.37146	-0.2357545	49.06173	441.3547	680.4976	304.592	39.80291	15.843	-10.38196	8.133763	0.2596433
681.5098	9.201981	-12.88565	11.43408	2.19452	-3.932044	-5.955538	29.89701	427.8919	683.7599	322.0041	27.98361	15.12371	-20.36704	5.844176	-8.829906
681.8381	4.963429	-7.995903	3.515204	-7.781226	-1.14555	4.317247	25.22391	427.6397	678.1957	323.4035	26.06658	6.0961	-0.3597877	7.644224	-11.98514
682.1664	-6.468711	-0.8203285	-4.269726	-7.860377	-4.044079	-0.73781	28.8704	433.8168	694.4556	315.3532	28.97865	-2.843888	10.49263	5.373654	-2.075256
682.4948	-5.76533	-4.736136	2.125689	-4.422158	-6.561305	0.08297437	43.54727	444.5062	692.7658	317.1783	35.63181	0.03943728	5.831183	-1.56217	9.217842
682.8231	-10.60566	-4.945445	4.293892	-4.144427	-5.671401	-0.568267	37.22107	470.3352	679.3715	331.6932	38.60181	9.147068	-1.73642	1.998237	7.768897
683.1513	-9.363015	-9.372483	3.985942	-2.279511	8.209198	3.984375	43.99738	474.7997	669.7034	349.3676	35.60155	20.27204	6.186532	10.29028	2.285697
683.4796	-13.00065	-4.09019	-4.824869	2.557181	1.051096	-6.290535	44.23311	483.3545	693.0002	342.804	23.93303	19.00221	8.138887	3.65107	-4.000706
683.8079	-3.350115	-7.785817	-3.106959	7.978925	-7.178033	-11.3261	35.59049	477.7646	702.411	338.6068	25.96144	21.68709	5.455148	2.194115	2.414703
684.1361	-1.114739	-3.84573	-6.732182	4.300327	-9.521112	-11.42094	26.25518	480.2736	695.9186	339.326	36.15736	15.47702	-3.303776	7.306314	-2.351832
684.4644	-2.347821	-2.287234	1.527699	4.074511	5.94989	-10.47388	48.54532	473.9461	677.8424	346.5778	42.91292	19.9357	-1.458861	11.41068	-10.4198
684.7925	-0.4904698	0.4304362	1.64679	1.301449	-4.912442	-0.1067298	53.15646	496.0604	685.7966	357.0648	35.91909	8.716667	8.040172	1.695305	-16.63661
685.1207	8.003735	6.430014	-3.058414	3.151086	-15.09375	7.893967	42.4068	512.2456	706.4783	372.567	37.74327	9.277462	9.739734	13.11181	-6.983184
685.449	-2.40857	9.872561	-9.012475	1.760724	-13.88333	10.02528	32.29063	508.5374	743.6103	374.8698	52.62521	7.897457	-0.2046116	20.57824	7.115586
685.7771	-6.744134	3.801657	-3.41183	-0.08175221	-0.9627811	5.182711	41.72808	501.5138	765.3494	365.1235	61.47467	17.9998	-1.788233	17.9261	10.48838
686.1053	2.705571	-1.921014	-3.411809	6.347547	-1.924222	4.481997	50.26564	527.5646	769.8461	376.7514	63.63242	13.72018	-3.335552	8.971439	9.090013
686.4335	-0.9875455	-4.309802	-8.299706	8.166562	-12.24818	-1.819333	56.45732	531.0244	747.3957	390.5795	46.67593	10.78439	-0.9481952	8.278496	-0.2151814
686.7616	-6.650494	4.309184	-4.08359	4.410054	-11.96639	-0.470652	42.29721	523.3348	751.0184	404.1631	39.91068	5.369063	-8.420216	4.652332	-4.951579
687.0897	1.545923	-6.148545	-0.03850778	-8.584828	-6.124704	3.120478	37.10312	539.1393	773.218	404.032	53.29471	8.324708	-4.023606	10.605	-4.759489
687.4178	10.36415	-5.670559	0.5565749	-17.31058	-3.989717	7.753427	33.13466	581.0447	780.7047	414.5632	69.35143	17.09533	-6.774986	15.25924	1.190204
687.7459	5.946084	-3.32086	5.297273	-16.75589	-10.35592	-0.09664501	33.71903	596.7425	761.36	420.0474	59.9539	15.5724	-4.31736	2.868719	11.20864
688.074	-8.598084	10.13025	7.059569	-4.437669	-13.19354	-0.8854151	32.99745	575.3076	750.667	449.0412	57.63476	13.75084	-4.664582	-12.56658	9.902122
688.4021	-9.626132	6.896082	4.527906	4.864532	-10.71753	12.60604	49.37442	571.7097	726.3301	462.1409	60.6314	-2.881664	-3.699842	-10.58401	0.6087224
688.7302	-7.746808	6.246202	0.5157469	0.4630378	1.60097	11.58719	60.95979	569.485	735.9523	465.6549	69.99633	15.72016	2.156194	14.95249	-8.155863
689.0582	-2.192332	2.456249	1.623984	-1.506341	12.58331	2.140992	58.78694	576.7125	748.7273	452.5943	78.53356	21.07337	2.72544	24.88404	-11.11789
689.3862	-17.04984	-0.136526	0.365981	-11.26168	10.47117	-4.426126	54.5896	570.1528	768.4025	478.5549	83.97566	34.0732	2.989334	21.05358	-13.82243
689.7143	-17.07467	-3.632625	3.957319	4.403673	-1.55616	14.16418	45.78368	572.053	759.1966	486.5299	80.84158	21.53533	7.922438	1.717569	-3.895758
690.0423	-2.718978	1.165569	5.588466	9.510582	-16.66704	2.372548	51.37814	580.8718	775.1371	482.3845	83.77143	19.29012	9.327742	4.104697	2.677572
690.3703	7.585879	10.15446	3.567482	15.05313	-14.41223	-3.649109	61.48697	578.3113	777.2538	484.9097	87.36339	16.22225	11.36285	21.77222	5.79807
690.6983	-5.325493	6.635714	-2.649316	-7.554184	-10.84123	-14.5438	60.03252	573.3746	786.1149	507.3793	83.43088	24.03452	-2.837245	22.19009	-4.744323
691.0262	-12.17199	7.217377	0.3769466	-9.744363	-5.743932	-0.006320421	43.50248	574.3555	774.6938	525.153	73.32769	22.76046	-15.33088	11.26174	1.502797
691.3542	-4.757693	4.920808	8.109224	-14.73028	-7.41589	3.811211	41.3783	597.1499	776.5604	539.3515	77.77016	18.80259	-13.47038	1.297177	10.86665
691.6822	-7.416062	1.040251	11.15954	-5.869364	1.451392	16.48999	58.6296	600.4977	768.1593	559.0884	86.29325	25.96514	1.202019	2.920257	12.31358
