Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11	Intensity12	Intensity13	Intensity14
593.3974	3165.587	3308.616	3432.703	2729.793	2655.862	2533.695	2169.464	1606.938	1030.605	404.1364	92.8802	23.3434	26.62222	2.26554
593.729	3123.51	3388.13	3544.228	2761.373	2662.813	2609.219	2137.499	1583.266	1011.415	391.8646	101.1154	26.98007	19.95902	-6.847161
594.0607	3183.828	3435.442	3532.991	2826.739	2628.412	2648.438	2080.106	1540.584	987.1053	396.2874	98.61239	34.23271	26.78648	6.173879
594.3923	3204.821	3418.069	3518.076	2857.004	2648.315	2592.738	2045.143	1543.817	984.685	404.0013	87.01106	18.02618	26.61123	11.57996
594.7238	3225.523	3389.895	3414.895	2825.857	2619.998	2578.308	2107.419	1543.922	972.0786	415.1849	91.04504	13.71346	19.88973	5.730195
595.0554	3224.462	3434.595	3368.604	2794.314	2608.394	2557.559	2114.249	1542.614	978.9141	421.7638	93.05093	9.12587	16.43911	-6.97127
595.387	3232.728	3398.759	3326.843	2792.599	2593.534	2550.683	2138.77	1533.491	993.7803	414.7084	103.6669	20.26524	20.37198	9.361013
595.7185	3260.826	3433.96	3383.551	2821.833	2641.021	2584.946	2139.078	1549.747	1017.563	408.4287	101.1451	25.60655	32.70994	16.8329
596.05	3240.47	3422.203	3362.015	2772.939	2573.172	2631.09	2096.798	1540.879	1001.388	414.3626	104.1035	23.30109	32.95864	16.7084
596.3816	3113.239	3506.425	3369.271	2699.985	2609.15	2615.458	2028.812	1566.844	997.9822	420.5322	105.8964	13.54499	22.22343	4.107828
596.7131	3043.07	3485.528	3353.014	2680.573	2613.657	2514.251	2070.432	1571.244	1006.903	425.6106	117.1823	13.04252	20.74996	6.471217
597.0446	3184.368	3442.462	3353.599	2772.992	2585.23	2475.179	2198.598	1599.53	1038.275	454.0895	119.2589	18.35103	29.45111	14.78747
597.3761	3285.346	3273.643	3296.139	2783.188	2528.529	2495.934	2177.394	1592.458	1059.215	471.1151	118.8191	17.90719	36.93137	18.51919
597.7076	3326.289	3267.964	3273.949	2817.533	2626.657	2499.752	2163.211	1593.455	1097.928	453.7971	119.6452	13.18177	21.0185	14.25633
598.0391	3166.792	3316.852	3232.818	2851.532	2682.107	2455.83	2188.145	1594.644	1118.637	433.6859	119.3418	26.45156	22.41357	10.99638
598.3705	3076.082	3315.325	3233.574	2914.57	2613.65	2497.696	2313.854	1632.57	1092.278	447.7094	123.8434	36.75352	15.99435	14.88864
598.702	3024.303	3236.295	3192.684	2826.365	2534.776	2555.611	2258.523	1661.11	1030.897	458.7918	140.4533	37.54282	24.00962	6.567141
599.0334	3107.85	3196.273	3185.106	2743.865	2525.994	2571.833	2241.882	1675.549	1012.529	445.5697	136.8389	19.39614	13.64856	-5.86047
599.3649	3114.017	3120.137	3128.925	2595.695	2554.288	2514.954	2220.868	1673.744	1041.714	446.2798	119.4675	7.96154	16.82486	-16.09728
599.6963	3116.138	3137.224	3152.549	2568.427	2594.818	2521.853	2286.566	1677.235	1080.986	463.5624	102.9823	16.15952	19.01989	0.7877921
600.0276	3048.05	3190.382	3182.166	2570.204	2633.875	2509.283	2272.395	1681.864	1086.362	478.308	116.4157	37.73392	31.78574	10.63709
600.3591	3017.424	3276.948	3205.948	2605.547	2666.062	2503.034	2249.314	1671.149	1088.037	465.135	119.6831	37.68521	27.77159	2.913687
600.6904	2951.281	3225.338	3138.249	2555.297	2662.202	2486.647	2222.508	1664.374	1084.617	457.745	121.3121	18.27898	14.07972	-8.207493
601.0218	2922.793	3186.559	3163.143	2598.342	2662.33	2504.871	2233.98	1638.64	1091.269	463.3934	121.9804	10.18034	9.979274	-1.945701
601.3531	2931.464	3123.721	3226.905	2655.113	2680.011	2503.094	2197.795	1620.791	1083.589	474.9409	134.4925	19.13179	21.43191	16.61173
601.6845	2983.65	3139.859	3247.2	2673.287	2637.89	2524.018	2169.402	1626.915	1083.698	471.198	140.594	16.04712	29.0178	15.80713
602.0158	2976.035	3136.859	3118.97	2665.019	2569.535	2518.951	2153.636	1641.258	1087.882	466.1291	143.1205	17.56968	24.26283	12.84705
602.3471	2917.048	3109.753	3073.399	2658.461	2524.477	2449.185	2178.5	1679.264	1089.538	468.4895	139.8346	9.30245	18.07614	4.409394
602.6785	2874.317	3016.235	3056.416	2629.879	2505.766	2427.703	2215.492	1705.969	1083.88	488.1499	129.4368	25.67465	15.81544	16.18895
603.0097	2944.118	3048.746	3042.36	2587.187	2509.193	2482.104	2238.778	1717.825	1085.749	505.8668	127.9737	26.52385	17.24097	14.84043
603.341	3003.331	3071.274	2965.387	2505.797	2497.671	2481.023	2212.659	1667.811	1097.453	503.414	143.7656	40.80433	16.98264	10.59878
603.6723	2943.617	3051.602	3003.132	2491.051	2586.118	2432.54	2151.788	1641.6	1135.756	497.5023	166.5012	32.98624	5.789108	-3.161832
604.0035	2806.469	2985.172	3026.691	2479.403	2589.69	2463.23	2154.468	1658.115	1160.413	517.112	165.5213	34.70644	4.004672	-1.511775
604.3348	2823.442	2993.31	3038.712	2539.923	2619.54	2527.363	2111.933	1661.403	1173.414	524.8654	146.9964	22.42003	20.88288	8.66742
604.666	2857.748	2988.249	3004.323	2505.202	2598.13	2593.407	2129.405	1651.426	1137.237	510.2026	140.3282	33.55333	35.91245	17.13939
604.9973	2868.99	2989.431	2973.99	2483.073	2617.12	2587.828	2210.268	1663.519	1144.568	511.8513	146.475	23.9828	21.82523	9.662017
605.3284	2752.99	2975.465	2975.931	2466.487	2547.28	2511.638	2268.562	1699.295	1159.674	533.0659	169.041	21.26377	15.24893	10.90913
605.6597	2634.26	2926.942	2996.058	2486.523	2506.719	2453.776	2194.899	1689.725	1188.467	519.1524	174.0856	16.02084	23.36817	3.168556
605.9908	2574.666	2918.521	3002.054	2496.695	2493.882	2442.432	2137.818	1660.535	1177.616	492.7391	179.3761	24.74532	23.19058	-0.199907
606.322	2640.521	2981.365	3011.589	2484.165	2542.674	2438.646	2154.072	1648.027	1181.957	496.7328	169.8548	17.13694	14.33647	-6.645877
606.6531	2727.219	2998.692	3039.659	2451.419	2551.085	2480.046	2186.459	1690.81	1216.59	530.1591	176.4433	23.48143	8.842377	3.110424
606.9843	2749.313	2914.446	3035.197	2465.845	2636.488	2600.096	2246.449	1791.388	1252.445	546.759	180.2657	26.50475	23.16518	7.146734
607.3154	2819.63	2831.293	2946.838	2493.552	2652.765	2528.461	2285.344	1825.593	1218.867	552.1929	182.6491	35.97541	32.41159	18.55197
607.6466	2846.301	2855.324	2898.714	2531.531	2609.268	2395.485	2331.809	1815.623	1185.875	566.2172	187.4215	47.55866	43.19261	18.80183
607.9777	2871.045	2855.88	2907.119	2474.387	2466.149	2362.416	2313.532	1797.38	1183.5	590.5451	188.9697	65.05642	49.01424	21.04637
608.3088	2877.907	2854.085	2984.427	2444.72	2421.717	2511.134	2304.803	1843.303	1217.668	586.6259	193.9594	70.43859	68.02466	28.82978
608.6399	2824.98	2853.01	3017.619	2392.24	2469.134	2580.469	2244.812	1800.306	1261.557	576.1115	189.6836	64.40188	65.97386	25.7875
608.9709	2761.46	2921.426	3016.407	2420.213	2549.945	2580.343	2267.926	1779.866	1307.667	569.4804	180.7417	43.00974	47.71276	16.90606
609.302	2732.308	2859.152	2968.236	2411.089	2522.15	2568.532	2252.328	1771.116	1266.936	586.8715	172.7915	39.71247	39.15654	10.60294
609.6331	2675.402	2781.198	2933.884	2389.067	2433.665	2549.353	2301.77	1801.61	1208.211	582.5095	178.4379	40.29842	49.51947	3.28299
609.9641	2642.088	2724.439	2891.696	2439.712	2424.981	2499.736	2315.778	1748.863	1224.616	589.9214	183.0993	43.06887	38.2494	7.399525
610.2952	2720.069	2768.188	2890.859	2521.377	2581.574	2570.355	2377.046	1762.585	1296.984	589.9333	170.5952	31.95225	23.10215	5.269184
610.6262	2824.453	2761.057	2888.806	2539.987	2634.784	2662.488	2345.752	1800.584	1305.951	609.262	151.9527	43.8959	29.46277	12.07826
610.9572	2776.227	2673.302	2951.372	2477.669	2632.325	2671.417	2349.164	1857.208	1297.016	607.3812	118.5953	54.76873	49.9383	-0.9762049
611.2881	2689.601	2629.127	2933.138	2414.555	2594.438	2557.184	2323.585	1804.596	1262.991	588.9951	99.24896	47.43455	42.98709	2.756988
611.6191	2684.364	2715.208	2952.26	2329.833	2608.363	2518.219	2331.463	1855.187	1258.072	566.4816	100.0048	44.69967	44.65297	0.8439877
611.9501	2720.148	2830.884	2966.781	2292.983	2532.876	2457.041	2321.066	1933.309	1265.884	580.9271	122.5916	43.19528	39.08787	5.147121
612.2811	2756.563	2877.761	3085.616	2336.144	2506.825	2489.308	2292.109	1991.052	1289.498	603.9665	149.2953	44.78437	36.71006	-1.18065
612.612	2717.185	2851.496	3031.094	2396.944	2508.265	2573.442	2345.235	1891.279	1280.065	623.2562	161.5515	29.65944	28.30591	5.218679
612.943	2627.995	2859.374	2952.61	2513.274	2596.704	2635.84	2408.227	1858.038	1302.77	638.2244	164.6906	31.75547	28.41488	9.808011
613.2739	2566.101	2842.103	2841.167	2588.168	2712.01	2599.646	2415.333	1883.993	1333.787	638.2866	166.3609	37.78259	30.09737	7.876533
613.6048	2579.846	2890.95	2873.648	2593.366	2775.451	2615.876	2419.206	1983.22	1383.447	619.2183	198.8929	48.62279	28.77718	4.562697
613.9357	2613.971	2886.91	2910.657	2500.72	2684.583	2675.53	2520.506	1990.055	1372.899	623.1808	216.5593	42.07282	29.32395	1.377149
614.2666	2724.999	2892.918	2963.281	2472.155	2673.543	2701.881	2557.123	1961.052	1350.846	666.2729	209.3126	40.2274	23.80349	-0.9490153
614.5975	2794.133	2863.714	2909.483	2459.465	2700.398	2720.245	2525.683	1921.276	1359.248	680.723	203.4256	45.61388	30.35138	2.163472
614.9283	2758.458	2878.253	2915.777	2470.906	2711.794	2736.709	2583.396	1955.572	1415.074	701.0547	214.5999	50.56357	30.93979	19.90356
615.2592	2654.377	2922.782	2941.232	2445.029	2703.223	2709.465	2605.907	1988.634	1434.391	708.7505	224.3902	45.18866	39.52344	27.33303
615.59	2641.259	2925.042	2988.194	2479.856	2693.004	2636.261	2537.349	2001.543	1394.958	718.312	224.3503	45.67373	35.13435	19.93435
615.9208	2641.477	2877.584	2953.462	2480.836	2684.921	2710.271	2544.753	2014.021	1392.799	714.863	226.6798	55.17038	43.26833	12.21584
616.2516	2643.314	2815.828	3007.766	2503.56	2617.41	2907.172	2647.369	2052.026	1410.136	743.0212	240.2656	52.02327	39.97	5.042544
616.5825	2659.937	2863.301	3011.747	2470.517	2631.468	3035.957	2628.508	2052.039	1464.136	771.2677	244.8331	52.71912	42.8897	6.951702
616.9132	2666.776	2902.367	3012.085	2501.433	2676.995	2995.21	2580.364	2092.297	1481.532	786.1077	245.8215	62.15476	37.56759	10.62907
617.244	2714.674	2856.96	3007.785	2515.154	2760.45	2878.197	2555.605	2090.563	1515.888	799.5847	233.6903	79.52665	40.79949	23.69769
617.5748	2801.876	2838.253	3053.26	2496.534	2753.53	2772.565	2558.555	2084.068	1551.977	810.2598	242.2968	73.36584	34.33926	18.41819
617.9055	2798.947	2897.794	3026.693	2388.63	2697.529	2660.23	2577.098	2039.544	1569.156	816.424	262.6162	60.75651	27.4815	4.630228
618.2363	2747.646	2984.455	3042.737	2378.743	2749.05	2725.859	2725.351	2140.29	1588.649	810.6804	275.931	58.49654	30.51877	2.434503
618.567	2752.555	3004.002	3087.593	2441.535	2722.548	2867.813	2784.316	2203.294	1605.083	796.564	274.5561	65.76008	38.3563	13.46376
618.8977	2783.695	3065.407	3127.671	2519.167	2709.302	2999.141	2811.544	2231.595	1663.921	789.0884	285.4643	55.60621	30.19112	8.79905
619.2284	2766.991	3044.485	3113.892	2553.589	2675.148	2925.389	2793.942	2249.983	1642.69	825.3638	296.8469	49.63334	42.15395	12.96494
619.5591	2769.23	2963.54	3109.525	2605.311	2795.951	2896.391	2767.685	2277.941	1598.762	858.53	293.1609	54.78039	49.06881	22.93025
619.8898	2786.837	2902.303	3057.545	2581.457	2789.774	2857.729	2711.871	2225.275	1547.333	883.1553	292.2118	65.79469	49.95074	22.73705
620.2205	2841.449	2910.529	3071.478	2547.768	2817.806	2893.846	2709.378	2176.97	1583.584	870.4919	301.3893	64.98373	34.13299	-4.574751
620.5511	2793.634	2928.781	3058.924	2515.021	2762.38	2911.494	2729.206	2194.391	1654.996	878.0728	312.6145	54.56983	43.11143	-3.463591
620.8818	2811.17	2954.245	3034.315	2559.082	2769.743	2963.937	2692.439	2238.684	1702.392	877.9859	325.4714	49.19732	33.8845	5.1974
621.2124	2847.111	3024.395	3032.395	2531.78	2723.17	2948.959	2811.088	2252.032	1759.468	890.7124	338.511	53.78025	24.76834	13.33375
621.543	2927.625	3080.446	3088.616	2537.48	2756.442	3044.037	2879.334	2279.739	1810.392	910.7756	332.2985	62.33347	25.24349	6.460343
621.8736	2847.367	3032.242	3080.066	2553.565	2771.842	3175.207	2839.873	2275.678	1765.505	915.3718	324.9511	62.106	46.17099	9.849804
622.2042	2729.715	2935.654	3043.666	2615.696	2800.815	3182.35	2880.943	2318.807	1676.894	907.8173	328.0349	58.04958	47.10407	2.789518
622.5348	2606.222	2937.668	3027.877	2562.963	2864.564	3056.292	3068.24	2379.328	1659.044	878.6522	330.747	66.78637	55.35522	13.13632
622.8654	2701.346	2974.231	3071.607	2522.535	2950.955	3050.478	3079.32	2455.858	1756.612	893.4283	328.884	71.12175	46.87504	12.30822
623.1959	2781.096	2953.935	3065.535	2502.792	2954.945	2982.291	2871.948	2452.402	1790.88	898.074	344.4057	72.01524	47.33589	13.84689
623.5265	2807.856	2952.986	3107.434	2554.042	2873.425	2951.953	2839.377	2451.875	1784.891	922.6136	360.0293	68.44623	40.29454	7.441731
623.857	2698.057	2994.314	3106.162	2562.814	2827.412	2941	2942.007	2429.939	1741	943.913	365.0228	72.21186	47.09401	13.74668
624.1875	2715.571	2982.873	3117.018	2546.836	2846.318	3084.712	2994.558	2452.444	1752.382	959.2103	349.7216	75.23913	35.58973	13.59709
624.518	2718.692	2919.132	3010.645	2476.209	2805.62	3131.99	2976.246	2458.274	1809.813	961.8485	358.1773	76.35772	37.28873	12.01344
624.8485	2765.64	2916.785	2942.319	2471.752	2790.474	3229.445	2968.789	2464.517	1875.626	977.8245	369.8532	79.79668	46.40229	12.78065
625.179	2813.276	2902.083	2924.606	2457.596	2839.8	3266.295	2947.573	2438.658	1876.383	988.6028	378.3717	83.69955	47.10334	4.051211
625.5095	2842.746	2937.023	2930.789	2459.925	2848.42	3268.615	2942.395	2476.863	1874.205	979.7589	369.9392	86.87727	42.84963	8.7732
625.84	2841.061	2923.497	2896.398	2384.043	2824.95	3151.04	2999.539	2525.69	1866.97	985.014	373.9713	85.14243	44.89903	10.92812
626.1704	2874.259	2923.084	2923.095	2348.666	2804.023	3067.75	2986.008	2574.237	1882.446	1012.237	374.3109	77.4672	47.36001	13.61772
626.5009	2870.66	2868.226	2979.127	2373.412	2717.046	3001.758	2941.223	2525.838	1856.239	1027.383	373.598	78.55791	46.65041	3.144134
626.8312	2816.385	2826.17	2954.107	2476.048	2606.364	3049.603	2947.125	2487.586	1820.334	1021.805	360.5162	91.4575	52.22758	5.292516
627.1617	2751.871	2736.777	2868.935	2494.124	2590.863	3030.471	3014.852	2440.461	1763.649	1020.889	368.0309	93.71158	61.00169	13.00715
627.4921	2768.74	2732.116	2827.847	2416.038	2706.93	3081.836	2915.047	2470.101	1767.498	1009.62	370.0357	90.72472	62.45479	27.17739
627.8224	2700.529	2758.123	2864.363	2319.012	2741.765	3054.61	2777.418	2524.964	1837.793	1016.827	383.4944	79.36668	56.70833	23.58181
628.1528	2664.927	2770.863	2866.819	2282.41	2767.97	3080.596	2777.138	2600.338	1932.536	1035.863	380.7573	94.90739	59.8357	13.57668
628.4832	2604.502	2692.485	2806.9	2263.868	2736.089	3068.011	2864.461	2637.774	1970.985	1081.583	383.8813	92.02808	61.67065	14.17675
628.8135	2584.015	2702.315	2779.989	2285.892	2742.801	3022.342	2842.481	2645.507	1977.798	1122.392	386.6831	96.52655	55.5539	19.32192
629.1439	2498.127	2693.346	2770.587	2283.596	2671.452	2966.837	2776.332	2638.625	1951.851	1113.488	402.2949	96.64957	55.36006	18.17566
629.4742	2513.022	2744.703	2786.292	2305.511	2628.262	3034.222	2813.671	2652.872	1949.591	1068.424	413.709	110.4748	64.84647	7.991058
629.8046	2568.917	2724.173	2770.569	2301.94	2613.685	3124.176	2905.278	2643.754	1900.976	1011.049	402.6954	116.2904	69.67841	8.121365
630.1348	2644.645	2765.772	2824.721	2297.545	2633.333	3128.283	2943.079	2640.41	1861.38	996.4864	402.2041	110.5342	65.92934	10.50123
630.4651	2606.068	2744.802	2815.917	2240.528	2579.149	3036.201	2844.016	2562.175	1859.67	1006.073	409.9282	99.84032	58.08315	13.29839
630.7954	2545.964	2765.882	2777.756	2271.843	2579.725	2968.743	2812.579	2555.165	1924.323	1052.205	434.0801	94.91843	47.62185	12.23446
631.1257	2508.763	2709.641	2722.52	2284.598	2610.134	2903.628	2822.024	2520.712	1930.032	1077.309	463.0558	103.2513	45.95505	12.30267
631.4559	2518.334	2645.694	2688.984	2309.545	2627.925	2904.13	2919.386	2555.119	1936.802	1091.141	482.7457	105.2355	47.76872	20.56877
631.7862	2469.259	2551.415	2669.976	2259.847	2524.802	2905.622	2917.693	2571.403	1963.101	1129.621	477.0758	94.01201	49.37446	20.28977
632.1164	2456.572	2587.561	2686.627	2260.933	2503.716	2882.913	2939.867	2639.778	1956.137	1188.151	474.3843	90.56628	45.01496	17.93672
632.4466	2454.62	2675.997	2673.498	2208.111	2581.038	2920.158	2935.164	2617.087	1891.172	1202.838	481.5899	93.00546	56.73507	11.92155
632.7768	2470.387	2796.739	2630.556	2184.601	2606.942	3008.911	3013.322	2602.099	1901.052	1184.009	495.3721	108.3495	59.45509	20.65556
633.107	2434.157	2747.475	2565.183	2150.007	2498.425	3122.774	3042.645	2594.475	1953.777	1155.025	476.7384	110.6926	69.8758	17.38746
633.4372	2416.326	2677.513	2568.878	2132.094	2449.956	3123.819	3070.161	2630.565	2012.239	1147.13	471.2474	113.4838	58.73876	17.16549
633.7673	2350.211	2551.8	2534.878	2126.949	2523.673	3037.127	3020.426	2618.959	2011.106	1141.02	472.5727	103.7242	60.03488	14.57878
634.0975	2360.758	2562.378	2518.197	2159.366	2542.853	2961.441	3061.958	2606.289	2009.265	1166.242	495.0338	102.8214	56.27345	15.16099
634.4277	2351.989	2583.64	2517.006	2152.716	2509.206	2924.408	3020.404	2552.961	1986.275	1184.008	485.9669	100.553	60.44716	3.547056
634.7578	2429.933	2621.728	2568.264	2074.388	2502.011	2883.688	3015.827	2557.019	2015.551	1199.022	463.0927	103.3514	52.72484	6.995483
635.0879	2473.593	2547.034	2562.036	1987.405	2530.596	2869.916	2923.891	2588.685	1987.136	1180.97	447.2897	102.3049	60.85263	25.06941
635.418	2506.967	2479.468	2534.309	2021.798	2503.634	2924.401	2928.942	2683.991	1953.147	1177.375	476.4932	110.8494	60.09368	23.43035
635.7481	2488.044	2453.134	2502.611	2079.991	2458.801	2921.725	2941.931	2693.179	1916.003	1180.512	516.2294	124.8688	55.74868	21.08631
636.0782	2507.296	2504.18	2476.731	2122.423	2425.856	2878.04	3007.272	2686.224	1944.445	1186.454	519.4855	129.7051	51.97989	16.3734
636.4083	2486.955	2509.993	2434.843	2067.646	2455.887	2830.215	2963.289	2649.358	1980.743	1178.139	518.3445	131.1429	73.80725	10.62167
636.7383	2458.989	2471.883	2427.294	2026.675	2499.185	2839.805	2872.814	2695.625	2038.99	1188.013	536.3708	134.2532	77.50255	-2.685545
637.0684	2452.404	2440.369	2424.95	1968.46	2520.403	2827.614	2819.941	2701.792	2102.517	1236.019	538.3201	137.1741	68.28736	2.643048
637.3984	2424.813	2461.68	2463.108	1992.95	2468.759	2847.115	2859.433	2733.358	2137.935	1269.422	541.8453	135.9948	54.7499	12.45273
637.7284	2347.64	2437.343	2472.915	1969.553	2417.465	2788.793	2900.658	2700.634	2131.118	1292.277	559.8976	135.7091	58.50797	22.09216
638.0584	2332.298	2387.279	2483.259	1973.707	2366.684	2800.407	2996.055	2669.071	2144.506	1278.908	587.9044	135.2192	46.81909	28.39227
638.3884	2313.019	2381.923	2433.09	1970.392	2340.502	2851.369	3007.28	2615.854	2176.35	1266.715	562.9729	141.9984	63.5342	30.29709
638.7184	2285.791	2425.465	2436.617	2026.73	2365.448	2921.408	2984.853	2622.875	2200.274	1243.395	538.8521	151.1174	74.28802	24.71271
639.0484	2234.336	2417.122	2448.945	2014.282	2404.11	2900.095	2953.623	2605.884	2144.607	1257.132	534.1857	142.901	79.70397	15.12766
639.3784	2203.333	2391.692	2460.746	1989.653	2407.534	2829.622	3039.799	2622.779	2137.806	1294.268	563.0145	127.3329	65.59217	10.0647
639.7083	2156.355	2362.472	2439.039	1930.52	2380.591	2738.912	3011.68	2692.985	2159.113	1324.661	588.9246	142.9624	74.6908	17.2491
640.0382	2173.378	2408.385	2429.027	1925.51	2408.241	2733.08	2961.985	2759.444	2273.468	1325.422	615.0618	158.5979	73.50695	22.38449
640.3682	2191.305	2388.552	2433.998	1931.206	2386.577	2800.014	2977.249	2753.634	2277.777	1307.678	632.6258	160.8456	65.68678	23.1521
640.6981	2198.621	2404.232	2456.887	1979.563	2355.766	2873.363	3108.263	2714.417	2255.836	1347.192	616.7529	152.945	61.89492	19.03791
641.028	2144.609	2374.516	2431.215	1974.835	2295.4	2918.104	3102.568	2665.303	2231.751	1410.862	602.9465	153.8793	74.1595	20.99043
641.3578	2141.114	2377.175	2387.08	1994.484	2340.648	2972.591	3059.783	2686.773	2272.328	1479.103	610.3727	155.4425	86.05954	21.47449
641.6877	2205.797	2329.291	2322.387	1982.185	2389.323	2960.538	3046.591	2728.473	2218.264	1471.87	620.1422	165.4263	87.76111	21.14521
642.0176	2307.011	2335.076	2351.133	1985.083	2438.869	2896.521	3097.266	2813.218	2181.779	1405.499	622.4391	181.4845	95.40432	21.43307
642.3474	2357.843	2386.728	2368.956	1954.096	2394.695	2845.943	3102.57	2848.183	2198.87	1346.541	640.6055	179.7847	95.58719	21.01839
642.6772	2351.28	2445.924	2405.363	1944.676	2362.36	2833.844	3071.368	2891.427	2269.311	1386.98	669.8365	182.3823	92.77705	24.92447
643.0071	2306.28	2424.252	2377.436	1920.3	2292.724	2883.408	3015.758	2883.914	2223.113	1425.236	696.2172	179.4989	78.13329	30.84562
643.3369	2258.817	2373.038	2425.963	1937.775	2245.49	2959.234	2970.64	2895.929	2207.79	1433.492	696.6061	176.9773	91.018	35.93339
643.6667	2201.721	2303.016	2416.618	1954.655	2263.218	2978.069	2940.514	2890.676	2249.067	1432.073	683.1256	172.7779	100.8056	37.3184
643.9965	2123.846	2313.702	2373.285	1997.697	2360.551	2954.936	2973.416	2919.871	2399.074	1477.772	678.5146	183.9006	117.1295	33.2659
644.3262	2062.458	2337.735	2318.858	1990.382	2373.605	2907.274	3033.286	2899.818	2407.458	1536.726	703.1583	187.7744	103.7252	37.72353
644.656	2141.977	2410.636	2358.517	1970.925	2313.872	2905.827	3089.048	2862.851	2380.761	1581.88	710.0859	182.2679	101.3895	35.14954
644.9857	2204.034	2381.62	2361.261	1931.424	2216.476	2858.405	3127.08	2900.978	2361.377	1569.305	705.6976	180.2303	91.23987	37.72639
645.3155	2256.222	2385.007	2377.634	1954.446	2245.88	2874.835	3156.743	3093.843	2421.684	1546.529	725.7434	195.045	100.2661	33.00242
645.6452	2226.499	2372.087	2390.688	1938.272	2310.576	2884	3137.432	3185.496	2533.654	1556.615	750.4619	202.3902	103.021	19.04547
645.9749	2239.423	2383.081	2372.243	1963.464	2369.378	2932.084	3099.066	3130.782	2627.452	1600.953	757.6069	208.8802	122.5698	17.60869
646.3046	2239.406	2339.916	2338.748	1975.672	2397.92	2888.365	3068.857	3082.756	2571.585	1618.569	752.868	215.7286	131.1884	31.21878
646.6343	2295.216	2334.017	2387.72	2001.766	2432.806	2882.163	3124.391	3123.831	2449.585	1632.57	773.5668	239.8854	129.9635	40.85193
646.964	2306.408	2325.882	2432.173	1958.547	2429.223	2885.313	3153.043	3112.896	2468.181	1632.026	799.7546	246.5993	124.4667	37.05809
647.2936	2331.285	2354.885	2422.138	1963.5	2409.375	2958.651	3172.785	3095.811	2516.677	1657.292	803.1676	231.8681	123.9343	38.04284
647.6233	2351.812	2356.648	2425.745	1971.417	2434.039	2990.704	3112.952	3155.653	2526.943	1654.255	799.615	213.8201	125.4298	35.30033
647.9529	2347.006	2361.564	2435.063	1997.483	2449.968	3076.598	3144.6	3245.937	2617.844	1716.556	829.2035	219.1279	142.66	28.57601
648.2825	2317.343	2335.597	2412.353	2009.808	2387.32	3144.814	3218.127	3280.316	2725.249	1776.231	862.7339	248.7589	151.5295	31.31571
648.6122	2354.029	2351.503	2379.983	2063.269	2353.381	3171.272	3267.941	3316.342	2741.091	1808.333	873.8889	260.6964	139.6858	36.72705
648.9418	2346.03	2358.16	2382.273	2052.529	2372.881	3088.224	3279.336	3336.443	2649.23	1776.976	890.9169	267.3892	132.2112	46.70292
649.2714	2355.523	2368.512	2394.143	2003.78	2432.274	3077.916	3301.344	3311.162	2613.132	1775.337	925.3093	275.3867	148.0506	47.15561
649.6009	2349.045	2391.332	2434.433	1946.424	2448.512	3112.145	3348.142	3225.995	2585.742	1787.26	923.159	276.6257	147.9923	41.15458
649.9305	2347.236	2429.895	2484.029	1963.796	2450.28	3193.546	3364.332	3247.416	2662.498	1801.661	936.2217	272.9902	142.6212	31.91098
650.26	2305.184	2422.69	2463.238	1955.701	2432.644	3151.896	3326.701	3341.493	2764.78	1838.209	949.7307	267.1772	139.5672	28.54891
650.5895	2331.899	2382.892	2397.201	1973.111	2412.269	3083.056	3328.119	3422.106	2861.35	1893.931	963.9764	289.6649	145.425	40.59804
650.9191	2355.916	2352.988	2352.262	2010.024	2400.919	3029.864	3393.752	3403.277	2837.695	1910.676	947.7101	296.1369	144.1219	38.61908
651.2486	2348.316	2364.569	2365.206	2010.802	2427.465	3150.092	3418.04	3396.89	2834.139	1946.197	961.8803	297.5017	149.141	41.01199
651.5781	2360.908	2352.429	2372.149	1962.419	2440.366	3222.247	3369.969	3389.069	2857.075	1973.395	974.2661	295.8111	150.1871	25.43066
651.9076	2396.135	2332.991	2379.834	1942.38	2439.906	3204.943	3399.265	3438.741	2870.953	2004.368	1008.542	300.8174	159.3401	31.18086
652.2371	2382.507	2327.218	2385.903	1978.536	2393.006	3140.312	3466.324	3483.946	2841.605	1946.644	1027.498	310.1563	164.9609	35.84567
652.5665	2366.114	2383.836	2414.687	1999.617	2366.991	3212.451	3461.028	3475.341	2910.149	1946.881	1029.409	309.149	173.2913	52.02501
652.896	2354.416	2419.037	2415.364	1995.456	2353.558	3202.083	3443.985	3392.905	2992.817	1962.496	1019.73	314.8494	180.9342	52.71083
653.2254	2368.828	2420.867	2400.542	1956.939	2389.251	3187.017	3541.195	3358.11	3070.754	2018.243	1058.267	330.079	185.7331	47.66104
653.5548	2341.779	2379.587	2381.531	1927.81	2425.226	3186.006	3538.707	3380.494	3097.481	2052.285	1101.064	344.9913	171.5782	43.95212
653.8842	2349.82	2377.328	2406.398	1940.115	2468.568	3210.516	3455.86	3468.293	3104.781	2120.099	1099.507	341.468	166.3284	44.81138
654.2136	2354.252	2398.082	2376.409	1947.534	2499.986	3143.722	3417.07	3590.248	2999.192	2117.847	1070.898	329.4651	176.5804	44.70266
654.543	2434.782	2403.898	2359.867	1963.169	2504.464	3161.119	3435.576	3675.54	2989.751	2116.814	1099.477	333.0175	193.954	47.55237
