SPECTRUM DATA FILE
SpectrumCount:	11
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	pow1_24	pow1_1	pow1_0	pow0_9	pow0_8	pow0_7	pow0_6	pow0_5	pow0_4	pow0_3	pow1_2
Date:	2022-02-16T15:59:59.9267058+00:00	2022-02-16T16:02:25.4351774+00:00	2022-02-16T16:03:57.0377985+00:00	2022-02-16T16:06:19.8417797+00:00	2022-02-16T16:08:22.2451256+00:00	2022-02-16T16:10:29.3486375+00:00	2022-02-16T16:12:12.4520741+00:00	2022-02-16T16:14:06.5548465+00:00	2022-02-16T16:16:13.2576706+00:00	2022-02-16T16:17:47.4606495+00:00	2022-02-16T16:19:54.1635794+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	10	10	10	10	10	10	10	10	10	10	10
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.0872149	0.1110666	0.1229433	0.09682628	0.06592862	0.07021003	0.07415643	0.06700621	0.08959481	0.09693237	0.08867021
Temperature:	23.82187	24.12839	24.23068	24.43546	24.43546	24.6405	24.53796	24.53796	24.53796	24.6405	24.6405
DiagramColor:	200	16711680	49152	16711935	42495	12632064	3368611	53970	65280	255	12898745
ProcessingSteps:	783	783	783	783	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10	Intensity11
843.6744	402.1223	401.5511	734.185	1345.826	1928.861	1889.522	1816.005	1525.848	795.5165	406.9624	375.6992
843.9958	404.6024	417.3557	745.9871	1379.68	1927.069	1892.833	1784.276	1445.391	771.4	354.3045	384.45
844.3173	402.2635	427.5433	758.2402	1364.539	1907.014	1894.298	1785.516	1330.271	779.9116	343.0096	389.4392
844.6387	390.0148	442.2954	769.7147	1338.318	1926.138	1931.455	1793.228	1262.805	765.14	338.8645	399.2529
844.9601	403.8671	470.3295	798.1848	1317.321	1929.009	1984.419	1757.265	1252.134	720.1515	341.8461	404
845.2815	406.052	495.3943	840.5563	1382.125	1907.509	1945.906	1694.729	1253.061	696.0679	342.584	399.8908
845.6028	415.9862	511.3187	857.7269	1418.173	1876.942	1872.198	1667.572	1232.149	678.8131	336.9376	401.6455
845.9242	422.1945	517.735	874.0626	1406.068	1875.279	1850.148	1610.942	1191.573	681.5079	317.5084	410.2462
846.2455	439.2958	531.4206	877.0231	1336.357	1864.035	1842.131	1522.416	1157.542	667.8568	293.7191	411.3018
846.5669	428.7694	563.1852	898.4879	1331.68	1826.61	1781.866	1483.348	1123.498	642.2286	285.3163	423.6882
846.8882	416.5305	587.931	914.5212	1374.703	1767.618	1733.418	1571.725	1083.159	616.7397	279.2706	440.6392
847.2095	414.5791	601.2274	933.2633	1481.933	1738.882	1753.61	1609.197	1064.892	595.8272	265.0191	462.3391
847.5308	439.7937	612.9042	951.0024	1547.256	1713.967	1777.513	1559.439	1075.788	587.3165	260.8265	468.8746
847.8521	457.8174	656.5179	979.5651	1572.549	1718.35	1790.156	1507.766	1080.17	590.7163	264.1481	483.7724
848.1733	465.7784	676.7266	1027.482	1537.377	1727.295	1819.075	1460.556	1048.253	570.9567	271.0846	502.1478
848.4946	470.4954	678.9744	1038.626	1534.299	1772.548	1798.342	1381.502	999.7919	536.3445	252.5858	525.6174
848.8158	489.608	683.4637	1051.739	1508.629	1838.626	1729.335	1316.673	935.5571	484.6035	232.0287	553.6838
849.137	504.8054	727.4879	1101.658	1502.3	1866.196	1674.699	1312.276	869.4171	465.3224	214.3451	568.0579
849.4582	529.3738	771.9832	1140.109	1516.092	1785.603	1658.389	1287.781	841.4419	448.3678	199.425	567.8854
849.7794	542.8201	806.7902	1157.512	1549.234	1697.893	1639.371	1288.364	843.7336	453.7728	180.2629	576.1448
850.1006	555.8097	809.0063	1148.027	1558.691	1657.385	1593.498	1286.571	821.0141	454.8528	163.623	603.5948
850.4218	578.9132	824.1314	1185.135	1576.843	1634.657	1564.236	1286.921	783.7174	449.0205	173.239	645.4385
850.7429	602.2363	856.9841	1216.911	1608.182	1618.56	1518.361	1206.111	778.4044	427.7929	170.9958	667.8315
851.064	621.0449	897.1804	1249.114	1624.367	1640.192	1506.663	1187.387	773.2851	395.0334	166.3158	687.4236
851.3851	626.9137	914.657	1254.452	1576.959	1621.808	1481.679	1196.29	739.6368	379.9034	161.3097	715.3596
851.7062	654.0886	947.1336	1279.62	1535.803	1588.974	1422.172	1205.938	712.7254	369.7854	155.8692	761.2155
852.0273	694.5794	977.6918	1294.596	1546.954	1580.802	1382.602	1164.196	716.1349	383.03	159.6767	790.9281
852.3483	744.1401	1001.451	1314.1	1572.357	1590.169	1432.247	1109.311	680.993	384.0762	159.8731	804.5605
852.6694	755.4853	1019.617	1317.901	1505.096	1556.41	1456.157	1036.832	636.3974	384.3381	168.8868	797.4473
852.9904	765.418	1073.659	1321.081	1470.89	1537.587	1413.693	961.3902	604.1098	360.3154	153.0879	791.7233
853.3115	766.0974	1113.391	1305.889	1484.583	1488.398	1336.249	912.3228	583.707	341.9524	144.1025	824.8541
853.6324	799.6516	1175.342	1330.912	1543.457	1430.772	1271.037	901.2227	578.6194	309.3774	138.9716	897.8852
853.9534	827.7573	1216.721	1364.608	1535.651	1360.985	1217.47	924.2337	587.6922	286.1966	141.1113	921.5176
854.2744	885.8997	1265.387	1437.414	1545.97	1361.255	1228.254	929.4633	592.32	279.7889	139.073	948.3618
854.5954	925.7268	1284.431	1486.804	1538.01	1356.418	1266.95	893.736	567.7181	293.0334	132.5954	989.6909
854.9163	933.7793	1323.89	1523.435	1537.622	1362.032	1232.24	864.8248	541.8112	287.0743	119.5892	1067.406
855.2372	930.1438	1339.343	1509.944	1558.123	1371.056	1135.993	847.6282	526.8972	270.8806	115.9676	1076.97
855.5582	948.719	1346.155	1541.039	1586.479	1386.736	1104.835	815.5652	521.4052	250.8192	113.7214	1092.973
855.8791	991.8853	1351.908	1562.017	1555.208	1383.323	1104.575	766.5366	515.2756	240.2334	123.1732	1124.621
856.2	1025.762	1361.631	1602.116	1479.287	1345.162	1124.715	768.7819	477.0939	227.1783	114.0397	1191.99
856.5209	1071.212	1405.525	1616.445	1451.893	1302.564	1113.256	784.6388	427.0476	218.9277	107.216	1245.776
856.8417	1126.851	1478.927	1651.834	1500.459	1294.571	1139.827	777.8548	408.6854	206.0027	94.38347	1301.986
857.1625	1151.485	1553.019	1665.6	1548.465	1281.015	1107.455	751.2805	429.088	207.9876	95.80522	1315.99
857.4834	1176.571	1559.866	1692.407	1567.017	1280.362	1037.161	747.5112	440.7156	210.7845	90.63467	1289.639
857.8042	1215.788	1546.242	1705.429	1596.442	1275.577	964.4619	751.2408	420.2899	200.5378	80.24479	1261.765
858.125	1285.059	1554.364	1748.049	1681.067	1289.507	956.6516	716.8892	397.4086	175.6206	77.83364	1282.488
858.4458	1310.559	1583.744	1813.019	1722.441	1243.154	958.8722	675.8932	398.7523	171.029	82.87077	1303.668
858.7665	1310.572	1609.425	1820.902	1711.779	1227.028	949.0029	636.5001	388.5575	166.4074	86.87624	1339.9
859.0873	1308.701	1628.43	1762.458	1651.049	1236.879	935.1368	636.8914	365.9596	156.8521	81.07365	1380.408
859.408	1360.526	1678.682	1717.425	1621.982	1291.271	941.4104	626.2812	352.7934	144.3665	84.24682	1452.29
859.7288	1394.507	1728.288	1726.176	1603.248	1288.38	957.3654	617.5884	363.901	145.6761	87.44212	1502.128
860.0494	1411.385	1761.386	1773.33	1641.456	1233.649	949.0486	598.1647	350.0841	132.3187	84.18528	1555.293
860.3702	1419.554	1753.803	1833.029	1644.539	1167.205	914.088	610.4708	320.327	127.3648	71.85403	1570.598
860.6909	1486.24	1791.08	1909.07	1614.394	1172.244	902.5629	600.8896	308.391	121.2378	66.56174	1574.155
861.0115	1526.472	1824.431	1910.051	1604.474	1187.482	912.9602	605.3701	315.4175	128.4862	59.03365	1577.985
861.3322	1521.466	1847.74	1917.991	1684.94	1249.96	902.5384	594.8132	306.2127	129.9163	51.33451	1616.776
861.6528	1481.852	1874.456	1932.597	1782.444	1268.882	875.4531	588.2697	293.9952	130.9252	50.27769	1626.602
861.9734	1479.76	1945.457	1994.213	1765.203	1270.705	882.507	554.593	287.8415	118.9067	50.7874	1636.12
862.294	1533.353	1959.345	1990.089	1704.79	1197.198	906.5296	546.5024	279.2773	108.3394	50.57421	1649.424
862.6146	1597.706	1938.028	1959.79	1698.057	1182.432	913.3826	528.1371	256.4602	107.6065	43.99325	1702.152
862.9352	1606.388	1911.647	1906.602	1738.35	1151.357	872.0441	499.5589	230.683	109.456	45.28599	1737.109
863.2557	1606.751	1953.499	1911.236	1756.94	1119.902	812.7076	481.003	233.0182	104.3421	44.33671	1789.822
863.5763	1605.257	2000.495	1918.353	1726.954	1078.156	789.6075	475.3737	227.0015	106.0288	44.06544	1774.314
863.8968	1641.125	2054.729	1950.212	1689.577	1104.977	796.7692	471.9476	231.3826	100.7758	31.18015	1778.285
864.2173	1673.958	2057.932	1991.269	1639.408	1149.381	783.2739	456.5046	232.8914	104.2997	22.97499	1786.608
864.5378	1722.123	2094.826	2029.114	1650.083	1161.358	775.6849	443.7753	236.3447	95.59053	36.99318	1825.99
864.8583	1747.896	2112.881	2038.034	1683.262	1143.197	771.7248	440.7594	224.0307	96.34843	48.17055	1831.291
865.1788	1775.98	2124.083	2042.717	1723.631	1149.157	793.0858	447.0156	214.0965	74.33704	47.50629	1870.614
865.4992	1777.438	2122.296	2045.079	1717.323	1170.324	794.8178	439.0446	209.1476	68.19507	26.95737	1947.502
865.8196	1767.457	2164.534	2076.722	1691.315	1163.033	800.954	418.1711	213.6021	65.39533	23.59433	1994.343
866.1401	1786.967	2176.895	2099.771	1679.727	1090.199	766.5102	415.4318	214.0796	80.55603	27.63841	1964.282
866.4605	1796.959	2150.959	2113.929	1673.277	1045.013	774.0256	431.5474	204.9609	76.59577	36.79258	1937.86
866.7809	1782.468	2118.912	2091.333	1683.583	1067.136	768.7817	455.0449	187.2117	76.39925	51.80581	1963.857
867.1013	1799.264	2116.687	2096.932	1690.546	1099.675	762.6523	448.2665	181.2585	60.06522	62.37807	1982.132
867.4216	1817.687	2155.036	2097.836	1658.549	1087.061	717.3035	424.3383	170.9694	59.81658	49.23278	1963.477
867.7419	1819.821	2184.252	2122.087	1623.973	1065.887	701.0497	383.7833	177.8302	60.06615	21.65516	1980.132
868.0623	1783.961	2175.822	2139.974	1631.223	1041.125	693.9457	369.2493	166.0216	65.10786	14.28055	1978.97
868.3826	1797.924	2155.631	2123.795	1697.797	1005.648	715.6678	361.9911	156.9085	54.96781	20.85644	1989.526
868.7029	1813.687	2171.282	2072.746	1724.646	969.0219	713.8831	372.3587	151.7055	54.75691	23.30506	2003.482
869.0232	1872.951	2212.514	2039.497	1736.199	950.6526	725.9628	351.2227	168.535	54.82501	29.94981	2004.952
869.3435	1877.008	2228.105	2061.723	1691.523	937.373	733.0538	354.6386	152.3346	56.41211	29.65491	1931.689
869.6638	1862.349	2232.26	2163.109	1635.724	932.1404	724.5471	354.8865	140.6097	49.55091	21.73645	1897.116
869.984	1827.663	2231.108	2239.854	1588.946	939.4481	702.1269	350.8216	147.0948	47.43114	6.022363	1919.59
870.3042	1819.293	2221.986	2290.549	1582.38	982.1264	698.8563	328.8178	153.7782	46.71034	8.010766	1978.078
870.6245	1780.235	2206.405	2227.411	1561.098	994.9563	697.6675	335.7379	152.5814	58.29849	20.97917	1997.374
870.9446	1792.119	2170.157	2149.716	1563.35	952.8901	664.3184	334.8567	139.7413	58.51986	26.74425	2010.935
871.2648	1809.474	2165.569	2000.005	1554.287	911.5649	643.8867	318.4247	138.1196	59.12339	19.12976	1978.759
871.585	1811.434	2165.235	1973.136	1550.918	920.9235	636.9551	307.3526	129.7707	54.06026	6.193328	1966.656
871.9052	1745.188	2160.721	1990.179	1554.708	950.1978	662.6113	309.3763	130.3069	52.85939	15.77828	1938.106
872.2253	1746.318	2155.853	2056.407	1591.008	965.0245	667.5383	308.1893	119.8391	41.10758	15.47607	1929.563
872.5454	1765.371	2159.033	2030.129	1562.935	946.6927	663.2436	300.938	115.8059	41.46301	20.73534	1898.821
872.8655	1772.035	2148.075	1986.848	1525.213	918.3688	643.0605	305.2115	125.1928	33.63498	26.02293	1905.298
873.1856	1741.96	2148.094	1928.885	1513.092	889.4237	630.1793	318.2644	141.6674	30.22285	40.05827	1892.124
873.5057	1729.205	2190.352	1966.114	1495.91	867.4152	633.3502	334.5314	136.0322	18.96248	37.37818	1884.969
873.8257	1711.998	2156.293	1975.097	1483.908	829.0068	625.8759	315.4072	126.5286	24.65744	26.16298	1861.87
874.1458	1673.447	2034.537	1943.968	1541.399	838.3132	609.7437	288.137	118.2114	19.9926	17.23512	1834.476
874.4658	1672.334	1940.28	1830.76	1579.035	857.3711	575.2946	265.7644	132.1522	28.13997	19.71575	1766.098
874.7858	1717.016	1961.223	1797.061	1519.395	868.416	569.7332	257.1678	118.8116	21.85262	18.6773	1726.815
875.1058	1725.101	2000.516	1807.563	1426.393	834.3768	537.3575	233.9309	113.8154	29.29215	22.68846	1742.315
875.4258	1709.629	1998.664	1823.456	1457.63	824.5998	536.5331	228.2289	97.26949	28.69808	12.60798	1806.404
875.7458	1686.214	1927.706	1761.473	1444.481	806.4642	539.1611	221.906	99.35194	37.19621	19.89729	1793.166
876.0657	1686.497	1870.961	1741.771	1422.702	800.1834	536.3877	229.207	88.40512	30.55242	20.28094	1783.035
876.3857	1665.517	1861.723	1745.346	1373.736	782.6627	506.0324	237.784	86.67884	31.71321	23.87434	1773.2
876.7056	1703.019	1837.375	1772.421	1360.87	788.9641	498.4636	251.0029	78.39175	24.09225	11.72127	1789.819
877.0255	1722.72	1784.531	1703.993	1281.213	775.0913	522.0413	237.067	76.43622	23.72789	-5.629725	1751.571
877.3454	1730.375	1791.515	1669.513	1258.994	746.1523	537.7423	233.8009	75.77044	18.07471	3.417272	1754.824
877.6653	1664.22	1817.88	1654.52	1270.603	726.6703	524.9007	236.1318	82.69215	20.92083	12.11759	1742.534
877.9852	1618.681	1806.546	1686.761	1290.497	730.3504	516.263	221.6028	92.73622	20.07947	14.24609	1692.586
878.305	1574.803	1721.402	1641.702	1252.218	740.2977	515.8102	211.1942	95.11903	20.0463	0.3354316	1621.269
878.6249	1594.145	1673.404	1592.088	1231.847	747.0172	499.0572	211.7657	88.03384	13.38077	4.294382	1607.56
878.9447	1593.163	1634.752	1557.663	1187.313	723.9009	472.5572	240.4456	85.20956	11.20376	12.87141	1614.125
879.2645	1593.35	1645.563	1531.565	1173.43	682.4415	470.7071	237.5678	77.97855	17.41501	10.24091	1628.395
879.5843	1563.962	1614.819	1463.831	1131.28	634.7517	468.8557	221.3366	78.55913	18.55195	5.982232	1611.553
879.9041	1572.273	1579.684	1416.397	1112.688	633.4614	450.091	196.2157	76.42911	17.32141	-2.435145	1631.24
880.2238	1578.112	1537.081	1438.692	1069.71	626.0016	425.3783	203.064	75.13892	16.6367	-4.503671	1621.593
880.5435	1568.351	1520.732	1491.209	1058.849	640.4276	430.2131	204.2551	54.63799	13.8902	-11.7061	1593.271
880.8633	1501.068	1506.126	1497.072	1059.689	635.0046	439.402	203.1029	53.54909	3.628893	-1.834298	1521.788
881.183	1463.18	1524.786	1427.013	1074.855	629.8866	438.4606	197.7265	56.9968	-3.102582	17.04903	1507.61
881.5027	1456.582	1508.25	1356.87	1046.281	614.1473	433.3253	188.6496	66.23507	3.245811	14.94182	1513.026
881.8224	1487.654	1477.164	1323.941	1033.018	601.8671	423.2076	175.8577	64.91956	24.24455	1.524528	1503.5
882.142	1484.335	1447.833	1288.705	1015.491	608.3998	406.8531	169.9436	68.13438	24.89105	4.445761	1456.857
882.4617	1460.08	1439.938	1270.045	1004.139	631.5542	373.6001	179.2558	64.54009	22.09087	17.27272	1425.651
882.7813	1444.591	1424.628	1244.521	957.0521	609.8168	377.2288	176.3459	63.8842	14.19901	4.519946	1391.762
883.101	1440.728	1425.604	1247.699	943.1048	561.1841	373.4261	164.5889	69.93063	22.59097	-4.447696	1371.795
883.4205	1429.323	1438.781	1207.979	912.1871	522.9411	358.0328	163.5524	75.17294	6.255982	1.608583	1360.9
883.7402	1402.354	1417.094	1211.077	870.6495	534.1448	329.4438	171.2637	68.67697	-7.145362	12.51648	1405.842
884.0598	1384.359	1367.894	1201.747	842.2339	525.5545	324.7744	177.3832	67.43551	-13.59604	9.964426	1425.234
884.3793	1385.37	1339.974	1186.906	845.4421	516.5972	331.8927	168.038	71.58768	-6.414784	11.69003	1392.125
884.6989	1415.044	1305.38	1144.193	853.3346	491.8668	339.4841	161.5215	75.09946	3.222694	22.78028	1359.908
885.0184	1417.205	1280.049	1122.592	857.8978	496.4331	340.1851	147.631	51.48877	13.78091	22.56768	1384.072
885.3379	1383.091	1231.307	1099.564	847.9748	483.3872	329.7422	156.4549	42.60727	21.62713	17.80426	1393.786
885.6574	1332.558	1211.05	1080.873	795.762	462.0032	311.0575	153.8051	43.01682	13.47103	10.53384	1343.048
885.9769	1318.344	1174.199	1051.348	757.4676	445.8825	306.4265	144.4111	57.90315	6.777488	17.44695	1324.172
886.2963	1322.316	1168.756	1040.745	761.4814	460.396	297.0187	123.7725	48.51203	4.727924	17.39569	1308.876
886.6158	1335.478	1171.305	1035.333	778.6752	459.3451	287.7785	124.0469	43.87064	14.85655	21.19961	1279.479
886.9352	1317.829	1194.354	1025.599	766.5398	452.4196	280.6642	133.9955	45.26186	17.74173	27.18124	1252.55
887.2546	1302.757	1206.254	979.7049	734.8925	453.1277	288.8401	150.7588	56.27318	22.81218	19.19755	1274.672
887.574	1329.659	1186.208	945.1708	699.4966	431.4125	289.1051	144.2563	56.80584	6.751543	10.68393	1294.767
887.8934	1346.166	1124.605	923.8588	702.0588	413.144	286.1564	122.7361	54.77402	0.3723392	9.246315	1281.653
888.2128	1327.417	1064.365	892.1302	690.0456	402.1517	266.3902	109.5835	42.81264	-7.990331	15.39785	1256.745
888.5322	1281.389	1036.629	853.4768	657.9919	406.3648	257.8894	112.74	31.63245	6.583817	14.65308	1252.6
888.8516	1256.68	1056.418	844.3445	621.3214	387.5585	257.9662	101.9408	26.89965	-2.144044	11.98347	1254.5
889.1709	1246.911	1060.822	843.4273	605.0892	370.2676	277.8146	107.116	46.54348	2.379275	11.00989	1231.943
889.4902	1263.491	1026.365	825.5575	581.8956	358.0487	271.9209	112.7722	48.95321	-4.307396	4.286834	1224.893
889.8095	1253.627	979.6835	812.9566	563.8256	361.7534	255.7952	114.88	45.16225	14.09468	15.68931	1211.476
890.1288	1240.426	989.7562	787.0057	550.4136	360.2102	232.7972	95.6871	42.48135	4.682523	14.39786	1202.837
890.4481	1205.073	1021.146	779.5852	539.7767	343.6692	214.1577	102.6631	45.0393	0.8253199	12.06463	1198.25
890.7673	1179.191	1010.237	755.9617	536.5605	323.1667	202.0534	105.7176	38.24688	-7.621784	3.719234	1191.043
891.0865	1179.929	967.9227	744.0849	526.6473	309.9132	200.7171	112.2365	42.05571	10.77816	12.58511	1141.947
891.4058	1219.175	950.5074	719.002	518.5861	304.6683	207.4722	104.2178	43.12548	17.98656	7.865202	1120.637
891.725	1232.278	942.6124	721.4459	531.3829	297.5561	214.3559	96.38941	32.10927	24.24036	0.7901041	1145.868
892.0442	1222.712	899.7842	729.5988	553.8188	294.5826	207.1304	89.51124	30.15722	8.806646	-3.563917	1163.204
892.3633	1194.713	851.1749	713.9158	531.3774	289.3546	204.7951	97.82118	43.19883	8.545827	6.554495	1125.83
892.6826	1187.752	843.8951	708.0358	512.2712	288.887	184.9784	102.5656	44.19715	8.374046	15.78065	1056.668
893.0016	1158.498	844.6389	680.6331	493.2544	278.8443	190.5018	89.42101	34.81222	8.694886	3.578539	1024.994
893.3208	1147.212	839.4703	669.8244	477.7895	269.5562	182.5853	78.36591	34.27108	-14.96741	5.78709	1013.941
893.64	1112.844	827.8724	623.9514	460.0198	252.3193	179.8311	65.31104	36.09425	-19.11753	14.23207	1008.593
893.959	1125.594	838.8132	613.5832	438.8673	238.1245	155.6653	68.44073	31.5222	-10.48059	23.63319	1034.42
894.2781	1121.686	833.2417	592.9597	404.4285	231.794	147.3396	75.2084	26.49814	-4.680246	24.34598	1085.275
894.5972	1128.938	824.5257	588.9941	388.33	236.0774	133.4122	87.73447	28.65583	-2.306372	27.4744	1080.047
894.9163	1088.23	810.5977	581.0956	399.8844	242.1583	136.2283	88.65205	31.85156	19.53662	23.75055	1001.47
895.2353	1083.618	804.3067	581.8608	382.9432	240.9657	146.8345	81.93118	28.36004	23.84859	15.37278	938.9515
895.5543	1090.688	778.2571	569.7584	357.7095	238.9641	161.593	74.66835	28.06411	4.333324	17.57952	926.1767
895.8734	1102.777	737.3521	548.8395	363.3979	216.2279	150.6058	63.53045	24.78251	-1.795285	8.654063	941.4081
896.1923	1074.844	715.8981	542.7275	368.0609	208.4379	143.4024	67.18362	32.28542	3.167681	11.10029	938.6412
896.5113	1044.784	729.1335	518.3574	360.7204	197.8849	130.2649	61.77844	29.13181	0.4242245	2.353375	950.6556
896.8303	1015.038	727.5908	495.0599	353.9616	193.4658	134.7138	54.74392	22.55215	0.7540041	1.753401	950.4871
897.1492	1006.424	696.611	466.506	346.7526	177.4164	123.1023	48.02468	20.72245	7.531382	-7.083409	950.8101
897.4681	1006.225	687.6609	464.4224	326.1212	181.7969	128.293	69.35069	32.36684	5.421532	1.825359	943.3669
897.787	994.5938	698.2278	468.4377	303.4033	180.1067	118.2662	80.13922	34.69833	-0.5450142	-4.673993	948.5721
898.106	979.6993	698.9396	489.4456	288.3215	178.44	120.0484	74.81502	26.06876	-0.7602422	-1.847052	925.6315
898.4249	986.5363	674.2228	473.2469	278.838	170.3533	115.7324	59.07887	23.12654	-1.706143	0.2313812	919.3227
898.7437	983.0488	676.5258	455.719	283.9203	161.918	109.4518	60.19686	22.67275	12.5889	12.9067	921.0002
899.0626	974.9238	669.6541	444.9984	284.8001	152.7347	104.66	56.1945	20.35853	27.44469	5.72875	890.1491
899.3814	971.8444	674.8359	441.0267	294.6647	149.6123	104.1845	55.63896	29.98887	26.41805	-2.629409	844.797
899.7003	982.2829	654.9383	434.3244	278.1025	145.4577	106.5545	51.9043	35.0416	7.749037	-6.986641	844.6453
900.019	970.4307	640.6176	426.778	247.7726	147.3125	93.97865	55.66278	31.85614	13.53657	13.6246	874.949
900.3378	940.0379	637.0791	420.8005	227.2764	145.595	88.68159	42.77068	11.16642	15.14999	16.11581	878.0065
900.6566	911.0739	646.5867	411.4872	237.2164	138.8345	83.46434	37.87369	4.749976	16.30125	4.490179	869.9048
900.9754	912.4225	645.3669	409.1294	248.3879	125.8338	92.50836	27.76041	8.626481	0.04255709	-14.20492	853.2207
901.2941	914.8194	629.6195	380.123	249.302	113.6289	97.33498	33.56342	14.26812	4.187558	-15.24034	847.367
901.6129	906.2513	617.3574	353.2641	236.025	110.3103	85.15887	32.42023	14.59078	-0.5090487	-8.6004	837.2375
901.9316	892.5901	591.5522	363.7419	218.8337	121.6855	63.61904	43.63391	18.71951	7.755214	-6.870593	845.5718
902.2503	890.8474	591.0181	369.8954	193.1257	123.5062	59.37946	41.51001	20.37206	1.680633	-3.082758	842.7241
902.569	883.5195	595.0003	358.1692	184.2563	110.1974	70.50146	42.87809	11.42626	5.839702	12.68357	824.1577
902.8876	864.746	579.0818	337.12	190.2395	100.8791	65.46956	40.25508	11.03	0.767449	31.23297	785.1325
903.2063	823.6472	550.5484	336.3631	208.3077	95.96927	60.27951	38.80279	9.953057	2.387004	23.39149	766.8973
903.525	797.2991	543.3151	334.7782	189.9455	99.96503	57.69737	28.07656	9.611492	-3.120023	6.907848	760.1444
903.8436	785.2668	544.9996	333.9377	169.6742	110.9715	66.60427	25.3347	11.60866	1.408261	13.13692	742.031
904.1622	768.0084	543.2155	315.3568	162.4478	121.9161	67.11166	29.84041	14.3555	11.69277	11.56113	744.85
904.4808	754.7004	530.0125	300.5714	162.6327	104.0122	67.62734	31.37806	6.095732	19.81897	-2.089775	754.9966
904.7994	771.6979	537.9355	288.0843	164.9512	88.47673	65.42543	12.03712	-1.673339	19.92105	-16.71499	742.6241
905.1179	795.1104	517.4467	293.7154	171.4456	90.06807	62.03444	8.759469	2.960124	12.28294	5.793743	705.7758
905.4365	786.5522	500.2568	288.6571	178.9754	96.74472	61.15303	15.19601	2.49394	6.551818	10.23537	690.5721
905.755	749.4591	473.1776	286.1142	184.4347	96.73342	56.65647	32.22216	5.25543	6.314047	10.52685	677.9791
906.0735	727.7617	483.6512	275.5261	168.0656	89.22474	50.02666	27.24499	6.518078	3.251604	2.417724	672.2754
906.392	726.6003	486.4573	283.3307	150.1839	81.75123	53.87673	32.26104	13.81413	0.154019	12.33422	650.3528
906.7105	717.1002	477.8819	289.1601	137.0603	81.76528	53.03227	34.97969	17.46421	-14.20787	18.54017	619.2801
907.029	688.1118	464.971	284.7779	140.3977	81.54688	47.94319	38.87041	17.59671	-12.88351	19.57063	598.0783
907.3474	666.5963	446.8269	275.9791	141.3126	71.95725	40.30781	29.83657	15.81913	-7.488088	14.14463	612.0764
907.6659	671.3321	446.0762	277.1178	147.4063	67.59693	44.08974	28.61991	14.49004	0.9861252	9.124946	601.3973
907.9843	678.8393	445.331	265.2579	141.5378	71.7458	34.72113	32.41987	13.49686	0.3071054	12.11872	595.4437
908.3027	665.5712	447.3933	249.1617	127.4663	75.5954	39.00101	36.74747	5.02141	-1.795864	-0.7524145	587.569
908.6211	633.9134	446.7521	245.6882	128.0614	67.53931	50.38458	25.12565	-1.118248	-8.719148	-5.428879	594.4335
908.9395	605.4955	446.2993	257.1169	144.8746	72.74165	63.02991	14.4501	-2.445326	-11.53818	-2.039172	568.2405
909.2578	604.049	433.4646	244.735	147.7167	72.63003	62.42652	18.80681	-1.435569	-10.35737	6.18192	557.2028
909.5762	611.0234	418.3615	230.6697	130.0368	62.42628	46.1616	28.36775	3.865636	-2.775336	2.346287	543.6406
909.8945	612.5465	407.3528	215.9005	107.5333	48.14124	39.29473	30.44696	8.853141	3.790275	2.154977	548.5541
910.2128	599.0369	404.9156	211.7356	112.2537	46.96988	37.01704	28.53271	10.61602	11.61486	7.459521	555.1339
910.5311	601.5666	395.517	211.4092	121.4262	59.6665	37.95123	29.76026	3.548342	-1.440295	7.54551	554.9149
910.8494	597.8501	381.5949	215.667	119.1537	51.56628	26.31311	13.81852	10.04999	1.325924	0.06484307	536.2068
911.1677	584.7554	366.4712	211.6714	114.4416	43.17416	37.69668	2.798144	13.3435	5.882408	-1.51514	516.8158
911.486	570.3906	364.3375	206.3697	115.6345	49.52203	43.40823	7.410729	8.338071	17.19152	1.939582	508.5529
911.8042	554.8193	362.1428	200.3948	98.59747	52.39119	36.53472	14.28992	-4.336564	-2.321261	1.771295	483.0486
912.1224	543.4835	347.1001	201.209	82.16043	43.57158	31.73868	13.47556	-6.182614	-0.8278658	6.055431	459.8856
912.4406	543.199	337.1331	203.5642	81.0469	37.3368	32.32694	12.52061	4.002358	3.532605	5.960638	462.4987
912.7588	541.3667	336.3961	205.6593	88.52364	36.96452	37.14395	23.60386	12.64418	4.093389	8.977738	478.0442
913.077	509.5025	349.7245	186.7527	96.78209	39.57251	33.49913	17.20431	16.67592	-2.481768	6.346955	467.759
913.3951	497.2358	355.482	184.6694	98.07236	40.64775	31.44718	1.346773	12.21535	4.243173	12.88935	445.7426
